text,actual_category,predicted_category,logprob
"Mutacija prideda naują genetinę variaciją, o atranka pašalina ją iš išreikštų variacijų jungtinio mėginio.",science/technology,sports,-4650.1357421875
"Branduolinės bombos veikimas pagrįstas principu, kad norint išlaikyti branduolį, kuriame yra daug protonų ir neutronų, reikia daug energijos.",science/technology,sports,-4681.06640625
Branduolį sudaro dvi dalelės – neutronai ir protonai.,science/technology,geography,-4550.83203125
"Tai leido, naudojant priartinantį objektyvą, daryti nuotraukas, kurių kokybė prilygsta kokybei, gaunamai naudojant fiksuoto fokusavimo atstumo objektyvą.",science/technology,geography,-4800.2041015625
"Jie geresni nei žiniatinklio tarpiniai serveriai dėl kelių priežasčių: nukreipia visą interneto srautą, o ne tik http.",science/technology,sports,-4772.86279296875
Imdamiesi interaktyvaus dizaino turėsite iš naujo įvertinti savo prielaidas apie žiniasklaidos produkcijos kūrimą ir išmokti nelinijinio mąstymo.,science/technology,sports,-4768.04248046875
"Tai tapo įprasta praktika, tačiau geležis labiau nudėvėdavo medinius vagonų ratus.",science/technology,geography,-4627.37353515625
Šeimą sudaro vienas–trys giminystės ryšiais susiję suaugę patinai ir net iki trisdešimt patelių ir jauniklių.,science/technology,sports,-4732.4921875
"Nors DI turi stiprią konotaciją su moksline fantastika, jis sudaro labai svarbią kompiuterių mokslo šaką, nagrinėjančią elgesio, mokymosi ir išmaniojo pritaikymo mašinoje klausimus.",science/technology,sports,-4830.2734375
"Todėl sakoma, kad šio formato kraštinių santykis (padalijus iš dvylikos, kad būtų gautas mažiausių sveikųjų skaičių santykis) yra 3:2.",science/technology,sports,-4721.91748046875
"Palydovinis telefonas paprastai neatstoja mobiliojo telefono, nes, norėdami paskambinti, turite būti lauke, kad niekas neužstotų palydovo.",science/technology,sports,-4729.21435546875
"Nors vežimų kelius sudarė tik lygiagrečiai padėtos medinės lentos, jos leido vežimus traukiančiems arkliams tai daryti greičiau ir buvo galima traukti didesnius krovinius nei ne tokiais lygiais to laikmečio keliais.",science/technology,health,-4922.0439453125
"Žmonės nuo senų laikų išmanė apie pagrindinius cheminius elementus, pavyzdžiui, auksą, sidabrą, varį, kadangi juos galima rasti gamtoje jų įprastine forma ir juos lengva iškasti primityviais įrankiais.",science/technology,geography,-4851.5048828125
Ratas pakeitė pasaulį neįtikėtinais būdais. Didžiausia rato nauda – daug lengvesnis ir spartesnis transportavimas.,science/technology,geography,-4687.8427734375
"Tai daroma tam, kad vaizdas apimtų visą ekraną. Tai vadinama vaizdu, išsiplečiančiu už ekrano rodymo ribų (angl. „overscan“).",science/technology,geography,-4714.03955078125
Vokiečių povandeniniai laivai buvo vadinami „U Boat“. Vokiečiai povandeninius laivus gerai navigavo ir valdė.,science/technology,geography,-4782.05126953125
"Nors jo fizinė būsena gali keistis, cheminė sudėtis išlieka tokia pati.",science/technology,sports,-4606.6396484375
"Paviršiaus įtemptis atsiranda todėl, kad vandens paviršiuje esančios vandens molekulės viena kitą traukia daug stipriau nei virš jų esančios oro molekulės.",science/technology,sports,-4737.1640625
"Viena dažniausiai pasitaikančių problemų bandant konvertuoti filmą į DVD formatą yra tai, kad vaizdas išsiplečia už ekrano rodymo ribų.",science/technology,geography,-4729.86474609375
"Visų pirma teigiama, kad galima nustatyti, ar žmogus meluoja, teisingai aiškindamas mikroraiškas.",science/technology,sports,-4615.2490234375
Auksą galima suformuoti į įvairiausias formas. Jį galima valcuoti į mažytes formeles.,science/technology,geography,-4660.81103515625
"Dirbtinio intelekto sistema dabar dažnai naudojama ekonomikos, medicinos, inžinerijos ir kariuomenės srityse, taip pat yra integruota į keletą namų kompiuterių ir vaizdo žaidimų programų.",science/technology,geography,-4836.3388671875
"Šiandien ji tebegaminama, bet dar svarbiau yra tai, kad jos pločio santykį perėmė skaitmeninių fotoaparatų vaizdo jutiklių formatai.",science/technology,sports,-4728.3857421875
"Dažnai per daug naudojama ir pašiepiama trečdalių taisyklė yra paprasta gairė, vaizde sukurianti dinamiškumo ir išlaikanti šiek tiek tvarkos.",science/technology,sports,-4745.4375
"Tai ne tik patvirtina, kad bent kai kurie dinozaurai buvo plunksnuoti (plačiai paplitusi teorija), tačiau suteikia duomenų, kurių fosilijos paprastai suteikti negali, pvz., spalvą ir trimatį išdėstymą.",science/technology,sports,-4900.64404296875
"Kokia jėga mane trauktų Ijo gravitacija? Jei stovėtumėte ant Ijo paviršiaus, svertumėte mažiau nei Žemėje.",science/technology,sports,-4671.82275390625
"„NextGen“ – tai sistema, kuria remdamasi FAA tvirtina, kad jei orlaiviai skristų trumpesniais maršrutais, kasmet sutaupytų milijonus litrų degalų bei sumažintų anglies dvideginio išmetimą.",science/technology,travel,-4879.5869140625
Neurobiologiniai duomenys pateikia fizinių teorinio požiūrio į pažinimo tyrimą įrodymų. Todėl jie susiaurina mokslinių tyrimų sritį ir padaro juos daug tikslesnius.,science/technology,sports,-4785.3212890625
"Sakydamas 2 valandų trukmės kalbą jis pareiškė: „Šiandien „Apple“ siekia iš naujo išrasti telefoną, ketiname šiandien kurti istoriją.“",science/technology,sports,-4713.0224609375
"Vaizdo mąstelį keičiančių objektyvų trūkumas yra tas, kad židinio sudėtingumo ir lęšių elementų skaičiaus, reikalingo židinio nuotolio diapazonui pasiekti, reikia žymiai daugiau pagrindiniams lęšiams.",science/technology,sports,-4900.7607421875
"Panašus į televizoriaus nuotolinio valdymo pultą – valdiklyje yra du jutikliai, esantys prie naudotojo televizoriaus, kad padėtis būtų trianguliuota trimatėje erdvėje.",science/technology,sports,-4766.572265625
". Mokslininkai teigia, kad viršuje šio gyvūno plunksnos buvo rudai kaštoninės, o apačioje - blyškios arba karotenoido spalvos.",science/technology,geography,-4745.41064453125
"Reaguojant šioms dviem medžiagoms susiformuoja kristalai, trukdantys kepenų veiklai, sakė universiteto tyrinėtojai.",science/technology,geography,-4731.07568359375
"Taip suteikiama skiriamoji geba, kuri yra beveik keturis kartus didesnė už 35 mm negatyvo skiriamąją gebą (3136 mm2 palyginti su 864).",science/technology,geography,-4778.044921875
"Dėl povandeninio pluoštinės optikos kabelio, kuris jungia su Europa, ir plačiajuosčio ryšio palydovo Grenlandija turi gerą ryšį – interneto prieigą turi 93% gyventojų.",science/technology,sports,-4874.9169921875
"Viena iš žinomiausių šios kategorijos programėlių yra „Google Translate“, leidžianti versti neprisijungus, kai atsisiunčiami reikalingos kalbos duomenys.",science/technology,sports,-4757.0869140625
"Jo molekulinė struktūra lieka nepakitusi, nesvarbu, ar tai dujos, skystis, ar kieta medžiaga.",science/technology,travel,-4644.26953125
"Naudojant vaizdo įrašus paaiškėjo svarbių atradimų aiškinant kelias milisekundes trunkančias veido išraiškas, veido judesius.",science/technology,geography,-4737.060546875
Žmonės lęšius gamina ir didinimo tikslu naudoja jau tūkstančius metų.,science/technology,geography,-4643.49072265625
"Tačiau tai nėra vienintelis dalykas – eksperimentas yra testas, kuris naudojamas siekiant pašalinti vieną ar daugiau galimų hipotezių, užduodant klausimų, o stebėjimai taip pat padeda nukreipti mokslinius tyrimus.",science/technology,geography,-4869.16162109375
Galiausiai medinius ratus pakeitė geležiniai. 1767 m. buvo pristatyti pirmieji visiškai geležiniai bėgiai.,science/technology,sports,-4643.3671875
"Nors daugelis kortelių yra tinkamos skambinti bet kur, kai kurios turi palankius skambučių tarifus tik konkrečioms šalių grupėms.",science/technology,sports,-4708.94384765625
"Dauguma šiuolaikinių moksliniams tyrimams naudojamų teleskopų yra milžiniški įrenginiai, įrengti atokiose vietovėse, kuriose vyrauja palankios atmosferos sąlygos.",science/technology,geography,-4818.7705078125
Plieninė adata vandens paviršiuje plūduriuoja dėl paviršiaus įtempio.,science/technology,geography,-4578.31640625
"35 mm formato pavadinimas klaidina, faktiškai jis yra 36 mm pločio ir 24 mm aukščio.",science/technology,geography,-4621.51904296875
"Ląstelės yra visko pagrindas ir tokios svarbios tyrinėjant gyvybę, kad dažnai jos vadinamos gyvybės statybiniais blokais.",science/technology,sports,-4653.70751953125
"Asmeninio VPN (virtualiojo privačiojo tinklo) teikėjų paslaugos – puikus būdas apeiti ir politinę cenzūrą, ir komercinį IP adreso filtravimą pagal vietovę.",science/technology,geography,-4799.9228515625
"Stotis išlaikė savo padėtį iki išėjimo į atvirą kosmosą pabaigos, nepaisant to, kad per ankstesnę kosminės stoties misiją buvo pamestas giroskopas.",science/technology,sports,-4757.97607421875
"Tokio mąstymo žmonės turi loginį mąstymą, gali įsiminti tendencijas, spręsti problemas ir dirbti su moksliniais bandymais.",science/technology,sports,-4667.11572265625
"Ocelotai mėgsta ėsti mažus gyvūnus. Jei gali, gaudo beždžiones, gyvates, graužikus ir paukščius. Beveik visi ocelotų medžiojami gyvūnai yra daug mažesni už juos.",science/technology,sports,-4781.27587890625
"Kai kuriose vidutinio formato juostinėse kamerose naudojamas 6 x 6 cm formatas, tiksliau – 56 x 56 mm negatyvas.",science/technology,sports,-4660.74609375
"Keliautojams labai rekomenduojama pasidomėti bet kokia atšiaurių orų, galinčių paveikti jų lankomą teritoriją, rizika, nes orai gali turėti įtakos tam tikriems kelionių planams.",travel,geography,-4822.791015625
"Autobusai iš rajono autobusų stoties (per upę) išvyksta visą dieną, nors dauguma autobusų, ypač vykstantys į rytus ir Džakarą / Bumtangą, išvyksta tarp 06:30 ir 07:30.",travel,sports,-4863.9091796875
"Jos jojikui suteikia didesnį stabilumą, tačiau gali kelti rūpesčių dėl saugumo, nes gali įstrigti jojiko koja.",travel,sports,-4672.09033203125
Daugeliui skirtingų Baltijos kruizų būdingas ilgesnis apsilankymas Sankt Peterburge (Rusija).,travel,health,-4643.2158203125
"Pateikiant šiuos patarimus, laikoma, kad keliautojai nevogs, nedarys pažeidimų, nedalyvaus nelegalioje rinkoje, neprašys išmaldos ir kitaip neišnaudos kitus žmones, siekdami naudos sau.",travel,geography,-4820.3291015625
Prieš kelionę ir keliaujant reikėtų turėti omenyje daugelį dalykų.,travel,health,-4599.4208984375
"Alinančiame pusdienio karštyje keliautojams gali vaidentis miražai, sukuriantys vandens (ar kitų dalykų) iliuziją.",travel,geography,-4674.0048828125
"Šeimos su vaikais yra retas vaizdas, tačiau kai kurie nakvynės namai suteikia joms privačius kambarius.",travel,geography,-4648.4306640625
"Pavyzdžiui, aplankyti Luaros slėnio pilis, Reino slėnį arba leistis į kruizą po įdomius miestus palei Dunojų ar plaukti Erio kanalu.",travel,sports,-4762.84423828125
