text,actual_category,predicted_category,logprob
"Mutasjonar legg til ny genetisk variasjon, og seleksjon fjernar den frå forrådet av uttrykt variasjon.",science/technology,entertainment,-3875.65185546875
Atombomba fungerer etter prinsippet om at det krev energi å sette saman ein kjerne med mange proton og nøytron.,science/technology,entertainment,-3924.54150390625
Kjernen består av to partiklar – nøytron og proton.,science/technology,travel,-3774.978759765625
Dette har gjort det mogleg for zoomobjektiv å produsere bilete av ein kvalitet som kan samanliknast med dei tatt av eit objektiv med fast brennvidde.,science/technology,entertainment,-3986.294189453125
"Det er fleire grunnar til at dei er betre enn webproxyar: Dei dirigerer om all Internett-trafikk, ikkje berre http.",science/technology,travel,-3901.429931640625
Interaktive design krev at du revurderer dine fordomar om medieproduksjon og lærer å tenkje på ikkje-tradisjonelle vis.,science/technology,geography,-3950.162841796875
"Dette blei dermed vanleg, men jernet førte til større slitasje på trehjula på vognene.",science/technology,geography,-3878.04736328125
"Flokkar er forma av ein til tre vaksne hannløver, saman med so mange som tretti løvinner og ungane deira.",science/technology,geography,-3884.59130859375
"Sjølv om «science fiction» gir kraftige assosiasjonar til kunstig intelligens (KI), utgjer KI ein svært viktig del av datavitskapen når det gjeld å hanskast med verkemåte, læring og intelligent tilpassing i ei maskin.",science/technology,sports,-4129.3095703125
Sideforholdet av dette formatet (delt på tolv for å oppnå det enklaste fullstendige forholdet) er difor 3:2.,science/technology,geography,-3879.73095703125
"Ein satellittelefon er vanlegvis ikkje ei god erstatning for ein mobiltelefon, ettersom du må vere utandørs og ha fri sikt til satellitten for å kunne ringe.",science/technology,sports,-4000.7919921875
"Sjølv om desse skinnene berre bestod av parallelle treplankar, gjorde dei det mogleg for hestane som trekte vognene, å oppnå høgare fart og trekke tyngre laster enn på dei noko grovare vegane som var på den tida.",science/technology,entertainment,-4098.14892578125
"Folk har kjent til grunnleggande kjemiske element som gull, sølv og kopar frå antikken, ettersom alle desse finst i naturleg form og er relativt enkle å utvinne med primitive verktøy.",science/technology,geography,-4044.22265625
Hjulet har endra verda på utrulege vis. Det største hjulet har gjort for oss er å gje oss mykje enklare og raskare moglegheiter for transport.,science/technology,entertainment,-3949.2626953125
"Dette er laga for å sikre at biletet dekkjer heile skjermen, og blir kalla for «overscan».",science/technology,geography,-3851.185791015625
Tyske ubåtar vart kalla U-båtar. Tyskarane var svært gode til å navigere og operere ubåtane sine.,science/technology,entertainment,-3900.046875
"Sjølv om den fysiske tilstanden kan endre seg, er den kjemiske tilstanden framleis den same.",science/technology,sports,-3841.80078125
"Overflatespenning hender som følgje av at vatnmolekyl på overflata av vatnet trekkast mot kvarandre, meir enn dei gjer mot luftmolekyl over dei.",science/technology,geography,-3991.752685546875
"Eit av dei vanlegaste problema som kan oppstå når du prøver å konvertere ein film til DVD-format, er overscan.",science/technology,geography,-3882.109130859375
Det vert særleg påstått at ein kan oppdage om ein person ljug ved å tolke mikro-uttrykka riktig.,science/technology,travel,-3903.966796875
Gull kan verte utarbeidd til ein kvar formasjon. Det kan verte rulla til svært små former.,science/technology,travel,-3849.321533203125
"KI-​​systemet blir no ofte brukt innan økonomi, medisin, teknikk og militæret og er innebygd i fleire PC-appar og videospel-appar.",science/technology,geography,-3964.43994140625
"Den vert framleis framstilt i dag, men endå viktigare er at dens sideforhold har vorte arva av digitale kamera sine sensorformat.",science/technology,geography,-3932.7255859375
Den mykje kritiserte og ofte latterleggjorde regelen om at tredjedelar er ei enkel retningslinje som skapar dynamikk medan den held eit mål av orden i bilete.,science/technology,sports,-4018.40869140625
"Dette stadfesta, ikkje berre at i alle fall nokon dinosaurar hadde fjør, en allereie utbreidd teori, men gjev detaljar som fossil generelt sett ikkje kan, som fargar og tredimensjonale arrangement.",science/technology,sports,-4081.011962890625
Korleis hadde dragninga av Io si tyngdekraft verka på meg? Dersom du stod på overflata av Io hadde du vege mindre enn du gjer på jorda.,science/technology,sports,-3943.7822265625
NextGen er eit system som det amerikanske luftfartskontrollen hevdar at kan tillate fly å fly kortare ruter og spare millionar med gallon av drivstoff kvart år og redusere utslepp av karbondioksid.,science/technology,travel,-4113.9375
Nevrobiologiske data gir fysiske bevis for ei teoretisk tilnærming til undersøking av kognisjon. Forskingsområdet blir dermed innsnevra og mykje meir nøyaktig.,science/technology,sports,-4011.38916015625
"I løpet av den 2 timar lange tala uttalte han at “I dag kjem Apple til å gjenoppfinne telefonen, vi kjem til å skrive historie i dag”.",science/technology,geography,-3967.404296875
"Ulempa med zoomobjektiv er at den fokale kompleksiteten og talet på objektivelement som krevst for å oppnå ei rekkje brennvidder, er mykje høgare enn med eit objektiv med fast brennvidde.",science/technology,politics,-4040.359619140625
"Likt som med ein fjernsynskontroll nyttar konsollen to sensorar nær brukarens fjernsyn, for å triangulere sin posisjon i tredimensjonalt rom.",science/technology,sports,-3994.0693359375
Forskarar seier at dette dyret si fjørdrakt var kastanjebrunt på overdelen med ein bleik eller karotenoid-farga underdel.,science/technology,health,-3966.156005859375
Forskarar ved universitetet sa at dei to samansetningane reagerer med kvarandre for å forme krystallar som kan blokkere nyrefunksjonen.,science/technology,geography,-3902.622314453125
