text,actual_category,predicted_category,logprob
La mutación amiesta variación xenética y la selección quítala del conxuntu de variación espresada.,science/technology,entertainment,-2866.34619140625
La bomba de fisión usa'l principiu de que fai falta enerxía pa xuntar un nucleu con bien de protones y neutrones.,science/technology,entertainment,-2874.4111328125
El nucleu ta formáu por dos partícules – neutrones y protones.,science/technology,sports,-2763.298583984375
Esto permitió que les lentes d'aumentu ficieran semeyes d'una calidá comparable a l'algamada por lentes con distancia focal fixa.,science/technology,entertainment,-2895.293701171875
"Son meyores que los proxy por delles razones: redirixen tol tráficu d’Internet, non solo les http.",science/technology,politics,-2873.1240234375
"El diseñu interactivu precisa de la re-evaluación de les nuestres idees asumíes, no que cinca a la producción y qu’aprendamos a pensar de formes non lliniales.",science/technology,politics,-2950.742431640625
"Esto convirtióse nuna práutica normal, pero’l fierro causó más desgaste nes ruedes de madera de los vagones.",science/technology,entertainment,-2892.72705078125
Les manaes compónense de unu a tres machos emparentaos xunto con fasta trenta femes y cachorros.,science/technology,geography,-2858.93408203125
"Anque la IA suena a dalgo de ciencia ficción, ye una parte perimportante de la informática que trata'l comportamientu, aprendizaxe y adautación intelixente nuna máquina.",science/technology,politics,-2946.129638671875
La relación d’aspectu d’esti formatu (dividir por 12 p'algamar la ratio del númberu enteru más simple) dizse que ye de 3:2.,science/technology,politics,-2903.1259765625
"Un teléfonu vía satélite polo xeneral nun sustitúi al teléfonu móvil, pos ún ha tar fuera y con una llinia de visión clara hacia’l satélite pa facer una llamada telefónica.",science/technology,politics,-2957.9130859375
"Anque los wagonways nun yeren más que plaques de madera en paralelo, permitíen que los caballos que tiraben d’ellos garraran más velocidá y puxaran por cargues más grandes que nes carreteres, un poco más tosques, de la dómina.",science/technology,entertainment,-3010.71923828125
"Dellos elementos químicos básicos como l’oru, la plata o’l cobre conócense dende l’antigüedá, y pueden, toos ellos, descubrise na naturaleza en forma de metal nativo, siendo fáciles d’estraer usando ferramienta primitivo.",science/technology,politics,-3020.935546875
