text,actual_category,predicted_category,logprob
"Ukutshintsha kofuzo kongeza ufuzo olwahlukahlukeneyo,ibe ukukhetha kuyikhupha kwipuli yezahlukahlukeneyo ezibonisiweyo.",science/technology,health,-4668.7568359375
Isiqhushumbhisi se-fission sisebenza kumthetho othi kuthatha amandla ukudibanisa i-nucleus enee-proton nee-neutron ezininzi.,science/technology,health,-4627.16796875
I-nucleus inamalungu amabini - i-neutron kunye neeproton.,science/technology,geography,-4525.52392578125
Oku kubangele ukuba ilensi ezumayo ikhuphe imifanekiso ecacileyo xa uyithelekanisa ne focal lensi ezinzileyo.,science/technology,geography,-4648.50390625
"Zingaphezulu kwii-proxy zeweb ngenxa yezizathu eziliqela: Ziyaphinda zizifake endleleni zonke izinto ezikwi-Intanethi, azipheleli nje ku-http.",science/technology,geography,-4745.77294921875
Ukudizayina kufuna usoloko uhlola izinto obuzicingele malunga nokuvelisa izinto zemidiya kunye nokucinga ngendlela ezahlukileyo.,science/technology,politics,-4632.53125
"Le yayiyinto eqhelekileyo, kodwa i-iron yayibangela ukunxiba ngaphezulu kwamavili eenqwelo.",science/technology,health,-4589.24072265625
"Iqela leengonyama lenziwa yinkunzi endala enye ukuya kutsho kwezintathu ezihlobeneyo, kunye neemazi nabantwana bazo abanokufikelela kumashumi amathathu.",science/technology,geography,-4723.1494140625
"Nangona iAI inolinganiso olungeyonyani lwesayensi,I AI yenza isiseko esibalulekileyo kwicandelo lwekhompyutha sayensi ejongene nezimbo,ukufunda nobungqondi bomashini.",science/technology,politics,-4736.0439453125
Ifomathi yale reyshiyo (ukwahlulahlula ngeshumi elinesibini ukuze ufumane ireyshiyo yenombolo epheleleyo elula) kuthiwa ngu-3:2.,science/technology,health,-4648.25537109375
"Umnxeba we-satellite akafane athathe indawo yomnxeba oqhelekileyo, njengoba kufuneke uphumile uyibona isatellite ukuze unxebane nomtu.",science/technology,politics,-4673.7451171875
"Nangona iinqwelo zazinamaplanga abekwe alala ngecala, zazivumela amahashe ukuba azirhuqe ngesantya esikhulu kwaye athathe imithwalo emikhulu kunakwindlela ekunzima ukuhamba kuzo zaloo mihla.",science/technology,health,-4765.4296875
"Abantu bayazi malunga nezinto ezisisiseko zeekhemikhali ezinje ngegolide, isilivere, nobhedu kwakudala, njengoko zonke zinokufunyanwa kwindalo ngendlela yemveli kwaye zilula kakhulu kum ngezixhobo zamandulo.",science/technology,politics,-4897.4375
Ivili lilijikile ihlabathi ngezona Ndlela. Eyona not ivili lisenzele yona kukusinika okulula nokukhawulezileyo kwezothutho.,science/technology,entertainment,-4702.8916015625
Oku kwenziwe ukuze kuqinisekiswe ukuba umfanekiso ugcwalisa isikrini sonke. Oku kubizwa ngokuba yi-overscan.,science/technology,health,-4666.39013671875
Iinkwili zaseJamani zazibizwa ngokuba zii-U-Boats. AmaJamani ayengamachule ekuqhubeni nasekusebenziseni iinkwili zazo.,science/technology,geography,-4675.37060546875
"Nokuba ubume bayo bungatshintsha, ikhemikhali yayo iyakuhlala inye.",science/technology,politics,-4522.90380859375
Ukukhonqa kwamanzi angaphezulu kubangelwa kukuba amanzana angaphezulu atsalekela kwamanye nangaphezu kokuba atsalekele kumoyana ongaphezulu kwawo.,science/technology,sports,-4695.72705078125
Enye yeengxaki eziqhelekileyo xa kuzanywa ukutshintsha imuvi ekwifomathi ye-DVD yingxaki yokusika imifanekiso.,science/technology,geography,-4556.3525390625
"Ngokukhethekileyo, kuthiwa umntu angakwazi ukubona ukuba omnye umntu uyaxoka ngokwazi ukutolika kakuhle izinto eziboniswa bubuso bakhe.",science/technology,sports,-4644.38720703125
Igolide ingabunjwa nakubuphi na ubumi. Ingabunjwa yenziwa ubumi obuncinane obuninzi.,science/technology,health,-4638.6171875
"Inkqubo ye-AI ngoku ihlala isetyenziswa kumacandelo ezoqoqosho, amayeza, ubunjineli kunye nomkhosi, njengoko sele yakhiwe kwikhompyuter kunye nokusetyenziswa kwesoftware yomdlalo wevidiyo.",science/technology,geography,-4922.83837890625
"Isenziwa nanamhlanje, kodwa ke okubalulekileyo kukuba iratio yayo yathatyathwa yi-digital camera image sensor format.",science/technology,geography,-4655.3955078125
Umthetho osetyenziswa kakubi nogxekwa kakhulu wesithathum sisikhokhelo esilula sokwenza ukutshintshatshintsha ngoxa sigcana ulungelelwano kumfanekiso.,science/technology,health,-4755.00390625
"Lena ayingqini nje ukuba ezinye iidayinaso zazinamaphiko, itheory esele isasaziwe, kodwa inikeza ingcombolo amathambo nje awanako kona ukunikeza ,into enjengombala, ukumila nokulungelelana okuvelela amacala amathathu.",science/technology,politics,-4954.564453125
"Inganditsala njani igravithi ye lo? Ukuba ubume kumphezulu kwe-Io, unganobunzima obungaphantsi kobakho eMhlabeni.",science/technology,politics,-4668.69384765625
I-NextGen yinkqubo i-FAA ethi ingavumela iinqwelo moya zibhabhe imigama emifutshane zize zonge izigidi zeelitha zamafutha ngonyaka kwayei yehlise izinga lomsi.,science/technology,politics,-4763.7763671875
Idatha yeNeurobilogy inikeza ubundgqina obuphathekayo betheory ephanda ngengqondo. Ngoko ke iyalucutha uphando ilwenze lungqale mpela.,science/technology,politics,-4680.5751953125
"Ngexesha lentetho yakhe yeeyure eziyi-2 uxele wathi ""Namhlanje u-Apple uzokuwenza ngokutsha umnxeba, Sizo kwenza ezothethwa jikelele namhlanje"".",science/technology,geography,-4764.7705078125
Into engekhontle ngeeglasi zezoom kukuba ubunzima obujolayo kunye nenani lezinto zelensi ezifunekayo ukwenza kubekho uluhlu lokujonga okulugqithileyo likhulu kakhulu kuneelensi eziphambili.,science/technology,politics,-4804.90771484375
"Efana ne-remote yomabonwakude, i-controlla isebenzisa ii-sensor ezimbhini ezibekwe kufuphi nomabonakude womntu ukuveza ukuma kwayo kwisithuba sobukhulu besithathu.",science/technology,health,-4755.3623046875
. Izazinzulu zithi esi silwanyana sasinombala omdaka nge-chestnut ngaphezulu kunye nombala ongaphantsi olombala okanye we-carotenoid.,science/technology,health,-4631.13671875
