text,actual_category,predicted_category,generated_text
"Kusintha kumawonjezera masinthidwe atsopano amtundu, ndipo kusankha kumachotsa chithucho pamadzi a zinthu zosithasitha.",science/technology,politics,"""Kusintha kumawonjezera masinthidwe atsopano amtundu, ndipo kusankha kumachotsa chithucho pamadzi a zinthu zosithasitha."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Bomba la fission limagwira ntchito pamene limafuna mphamvu kuti liyike pamodzi ma nucleus wokhala ndima proton ambiri ndi ma nuetron.,science/technology,science/technology,"""Bomba la fission limagwira ntchito pamene limafuna mphamvu kuti liyike pamodzi ma nucleus wokhala ndima proton ambiri ndi ma nuetron."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
Nucleus ili ndizinthu ziwiri - ma neutron ndi ma proton.,science/technology,N/A,"""Nucleus ili ndizinthu ziwiri - ma neutron ndi ma proton."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology/Travel/Politics/Sports"
Izi zapangitsa kuti ma lens okuza atole zithunzi zabwino kuyelekeza ndi ma lens osakuza zithunzi.,science/technology,politics,"""Izi zapangitsa kuti ma lens okuza atole zithunzi zabwino kuyelekeza ndi ma lens osakuza zithunzi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Ndiakadaulo pa nkhani ya katumizidwe ka mauthenga pa intaneti pazifukwa zingapo: Amatumiza mauthenga apa intaneti munjira zambiri, osati http yokha.",science/technology,politics,"""Ndiakadaulo pa nkhani ya katumizidwe ka mauthenga pa intaneti pazifukwa zingapo: Amatumiza mauthenga apa intaneti munjira zambiri, osati http yokha."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Gawo lamaphunziro othandizira kuwunikiranso malingaliro anu pakufalitsa nkhani ndikuphunzira kuganiza njira zosiyana ndi zina.,science/technology,science/technology,"""Gawo lamaphunziro othandizira kuwunikiranso malingaliro anu pakufalitsa nkhani ndikuphunzira kuganiza njira zosiyana ndi zina."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
"Izi zimachitika kawiri kawiri, zitsulo za iron zimapangitsa kuti mateyala amatabwa azitha pa ngolozo.",science/technology,politics,"""Izi zimachitika kawiri kawiri, zitsulo za iron zimapangitsa kuti mateyala amatabwa azitha pa ngolozo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Gulu la mikango limapangidwa ndi mkango umodzi kapena itatu yayimuna yayikuluyikulu yapachibale, kuphatikiza mikango yayikazi yokwana makumi atatu ndi ana.",science/technology,politics,"""Gulu la mikango limapangidwa ndi mkango umodzi kapena itatu yayimuna yayikuluyikulu yapachibale, kuphatikiza mikango yayikazi yokwana makumi atatu ndi ana."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Ngakhale AI imaganizilidwa ngati ndi sayansi yopeka, AI ndi gawo la phunziro la sayansi yama kompuyuta yofunika kwambiri, lokhuzana ndi chikhalidwe , kuphunzira komanso kusintha mwa nzeru kwa makina.",science/technology,travel,"""Ngakhale AI imaganizilidwa ngati ndi sayansi yopeka, AI ndi gawo la phunziro la sayansi yama kompuyuta yofunika kwambiri, lokhuzana ndi chikhalidwe , kuphunzira komanso kusintha mwa nzeru kwa makina."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, and travel. What is the"
Machitidwe amtunduwu (kugawa khumi ndi ziwiri kupeza nambala yonse yosavuta) ndi 3:2.,science/technology,politics,"""Machitidwe amtunduwu (kugawa khumi ndi ziwiri kupeza nambala yonse yosavuta) ndi 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Foni ya satellite sikuti ndimlowa m'malo wa foni yam'manja, poti umayenera kukhala kunja moyang'anizana ndi satellite kuti muyimbe foni.",science/technology,travel,"""Foni ya satellite sikuti ndimlowa m'malo wa foni yam'manja, poti umayenera kukhala kunja moyang'anizana ndi satellite kuti muyimbe foni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology and travel. What is the correct"
"Ngakhale misewu ya ngolo inali ya matabwa, zinkathandiza akavalo kuti azikoka ngolo ndi changu kwambiri komaso kukoka ngolo zakatundu wambiri kusiyana misewu yomwe idali yoyipa kwambiri patsikulo.",science/technology,politics,"""Ngakhale misewu ya ngolo inali ya matabwa, zinkathandiza akavalo kuti azikoka ngolo ndi changu kwambiri komaso kukoka ngolo zakatundu wambiri kusiyana misewu yomwe idali yoyipa kwambiri patsikulo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Anthu adadziwa zinthu monga golide, siliva, komaso kopala kuyambira kale, poti izi ndizachilengedwe ndipo zimakhala m'mene zilili komaso ndizosavuta kukumba pogwiritsa ntchito zida zachabechabe.",science/technology,politics,"""Anthu adadziwa zinthu monga golide, siliva, komaso kopala kuyambira kale, poti izi ndizachilengedwe ndipo zimakhala m'mene zilili komaso ndizosavuta kukumba pogwiritsa ntchito zida zachabechabe."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.</s>"
Tayala lidasintha dziko lapansi munjira zosasimbika. Chachikulu zedi chimene tayala lachita ndikupereka mayendedwe osavuta ndiponso achangu.,science/technology,politics,"""Tayala lidasintha dziko lapansi munjira zosasimbika. Chachikulu zedi chimene tayala lachita ndikupereka mayendedwe osavuta ndiponso achangu."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Izi zimachitika pofuna kuti chithunzi chikwanire galasi lonse. Izi zimatchedwa overscan.,science/technology,politics,"""Izi zimachitika pofuna kuti chithunzi chikwanire galasi lonse. Izi zimatchedwa overscan."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Sitima za pansi pamadzi zaku German zinkatchedwa ma U-Boats. Ma German anapambana kwambiri poyendetsa sitimazi.,science/technology,politics,"""Sitima za pansi pamadzi zaku German zinkatchedwa ma U-Boats. Ma German anapambana kwambiri poyendetsa sitimazi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Ngakhale mawonekedwe ake akhoza kusintha, koma chemical yake imakhala yomweyo.",science/technology,science/technology,"""Ngakhale mawonekedwe ake akhoza kusintha, koma chemical yake imakhala yomweyo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
Surface tension imapangidwa pamene ma molecule amadzi pamwamba amagwirana kwambiri kusiyana ndim'mene ndima molecule amulengalenga.,science/technology,politics,"""Surface tension imapangidwa pamene ma molecule amadzi pamwamba amagwirana kwambiri kusiyana ndim'mene ndima molecule amulengalenga."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Vuto limodzi lodziwika kwambiri pofuna kusintha kanema kupita ku DVD ndikupanga scan mopitilira muyezo.,science/technology,politics,"""Vuto limodzi lodziwika kwambiri pofuna kusintha kanema kupita ku DVD ndikupanga scan mopitilira muyezo."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"". What is the correct sentence"
"Mwapadera, akunena kuti munthu atha kudziwa ngati wina akunena zabodza potanthauzira tizinthu ting'onoting'ono tazimene akuonekera molondola.",science/technology,politics,"""Mwapadera, akunena kuti munthu atha kudziwa ngati wina akunena zabodza potanthauzira tizinthu ting'onoting'ono tazimene akuonekera molondola."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"". What is the correct sentence"
"Golide angathe kuwumbidwa mosiyanasiyana, angathenso kupindidwa nkuwumbidwa kukhala mutizidutswa tochepa.",science/technology,politics,"""Golide angathe kuwumbidwa mosiyanasiyana, angathenso kupindidwa nkuwumbidwa kukhala mutizidutswa tochepa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Tsopano Njira ya AI ikugwiritsidwa ntchito kwambiri pankhani zachuma, zamankhwala, uinjiniya ndi zankhondo, monga momwe yagwiritsidwira ntchito m'makompuyuta akunyumba komaso mapulogalamu amasewero akanema.",science/technology,politics,"""Tsopano Njira ya AI ikugwiritsidwa ntchito kwambiri pankhani zachuma, zamankhwala, uinjiniya ndi zankhondo, monga momwe yagwiritsidwira ntchito m'makompuyuta akunyumba komaso mapulogalamu amasewero akanema."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"". What is the correct sentence"
"Ikupangidwabe mpaka masiku ano, koma chotsangalatsa mchakuti ma aspect ratio ake adatengedwaso ndi njira ya image sensor yamakamera a digital.",science/technology,travel,"""Ikupangidwabe mpaka masiku ano, koma chotsangalatsa mchakuti ma aspect ratio ake adatengedwaso ndi njira ya image sensor yamakamera a digital."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, and travel. What is the"
Lamulo lomwe limaphwanyidwa komaso kusekedwa ndilo lamulo lachitatu limene ndi lopereka upangiri mosavuta popanga zapamwamba kwinaku mukusunga ndondomeko yamulingo mu chithunzi.,science/technology,politics,"""Lamulo lomwe limaphwanyidwa komaso kusekedwa ndilo lamulo lachitatu limene ndi lopereka upangiri mosavuta popanga zapamwamba kwinaku mukusunga ndondomeko yamulingo mu chithunzi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
"Izi zikungotsimikiza kuti ma dinosaurs ena anali ndi nthenga, lingaliro lofalikila kale, komanso pafotokoza mwatsatanetsatane zinthu zimene mitembo yakale siingaonetse monga utoto ndi 3 dimension arrangement.",science/technology,science/technology,"""Izi zikungotsimikiza kuti ma dinosaurs ena anali ndi nthenga, lingaliro lofalikila kale, komanso pafotokoza mwatsatanetsatane zinthu zimene mitembo yakale siingaonetse monga utoto ndi 3 dimension arrangement."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
"Kodi mphamvu ya lo ingandikoke ine bwanji? Mukayima pansi pa lo, mumalemera mocheperako kusiyana ndi m'mene zimakhalira padziko lapansi.",science/technology,politics,"""Kodi mphamvu ya lo ingandikoke ine bwanji? Mukayima pansi pa lo, mumalemera mocheperako kusiyana ndi m'mene zimakhalira padziko lapansi."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
NextGen ndi njira imene bungwe la FAA likuti limalora ndege kuyenda mitunda ifupiifupi ndi kusunga mamiliyoni a mafuta pachaka komanso kuchepetsa kuonongeka kwa mpweya.,science/technology,politics,"""NextGen ndi njira imene bungwe la FAA likuti limalora ndege kuyenda mitunda ifupiifupi ndi kusunga mamiliyoni a mafuta pachaka komanso kuchepetsa kuonongeka kwa mpweya."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
Zambiri za mitseMpha ya mthupi mwa munthu zimapereka umboni wa zofufuza. Pachifukwa chimenechi zimachepetsa ntchito yofufuza ndipo imazipanga kukhala zolondola.,science/technology,science/technology,"""Zambiri za mitseMpha ya mthupi mwa munthu zimapereka umboni wa zofufuza. Pachifukwa chimenechi zimachepetsa ntchito yofufuza ndipo imazipanga kukhala zolondola."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology.</s>"
"Mukuyankhula kwake kwama ola awiri ananena kuti “Lero Apple ipanganso foni, Tipanga mbiri lero”.",science/technology,politics,"""Mukuyankhula kwake kwama ola awiri ananena kuti “Lero Apple ipanganso foni, Tipanga mbiri lero”."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: politics.</s>"
Kuyipa kwa ma Zoom lens ndiko kuti kuvuta kulunjika komaso kuchuluka kwa ma lens omwe amafunika kuti ulunjike mtunda wautali kusiyana ndi ma lens a prime.,science/technology,politics,"""Kuyipa kwa ma Zoom lens ndiko kuti kuvuta kulunjika komaso kuchuluka kwa ma lens omwe amafunika kuti ulunjike mtunda wautali kusiyana ndi ma lens a prime."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Politics"".</s>"
