text,actual_category,predicted_category,generated_text
"Mutashon ta agregá variashon genétiko nobo, i selekshon ta kit’e for di e grupo di variashonnan ekspresá.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Mutashon ta agregá variashon genétiko nobo, i selekshon ta kit’e for di e grupo di variashonnan ekspresá. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: -science
EXPLANATION:
This sentence is"
E atombòm ta funshoná segun e prinsipio ku mester di energia pa komponé un núkleo ku hopi proton i neutron.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 E atombòm ta funshoná segun e prinsipio ku mester di energia pa komponé un núkleo ku hopi proton i neutron. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: -science
EXPLANATION:
E sentence ta"
E núkleo ta konsistí di dos partíkula – neutrònnan i protònnan.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 E núkleo ta konsistí di dos partíkula – neutrònnan i protònnan. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science
EXPLANATION: This sentence is about"
Esaki a permití zumlènsnan pa produsí potrètnan di un kalidat komparabel ku esun ku lèns ku distansia fokal fiho ta logra.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Esaki a permití zumlènsnan pa produsí potrètnan di un kalidat komparabel ku esun ku lèns ku distansia fokal fiho ta logra. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: -science
EXPLANATION:
Esaki ta"
"Nan ta superior na web proxy pa diferente motibu: Nan ta re-dirigí tur tráfiko di Internet, no solamente http.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Nan ta superior na web proxy pa diferente motibu: Nan ta re-dirigí tur tráfiko di Internet, no solamente http. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
EXPLANATION:
This sentence"
Diseño interaktivo ta rekerí pa bo reevaluá bo kerensianan tokante produkshon di medionan i siña pensa den formanan no linear.,science/technology,entertainment,"<|begin_of_text|>SENTENCE:
 Diseño interaktivo ta rekerí pa bo reevaluá bo kerensianan tokante produkshon di medionan i siña pensa den formanan no linear. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-entertainment
EXPLANATION:
E"
"Esaki a bira un práktika komun, pero e heru tabata kousa mas daño na e wilnan di palu di e wagònnan.",science/technology,geography,"<|begin_of_text|>SENTENCE:
 Esaki a bira un práktika komun, pero e heru tabata kousa mas daño na e wilnan di palu di e wagònnan. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-geography 
EXPLANATION:
The"
"Trupanan ta konsistí di un te tres machu adulto, huntu ku asta te trinta leon femenino i yu.",science/technology,geography,"<|begin_of_text|>SENTENCE:
 Trupanan ta konsistí di un te tres machu adulto, huntu ku asta te trinta leon femenino i yu. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-geography 
REASONING:
This"
"Maske Al tin un implikashon fuerte di siensia fikshon, Al ta forma un brènch hopi importante di siensia di kòmpiuter, ku ta trata ku komportashon, siñamentu i adaptashon inteligente den un mashin.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Maske Al tin un implikashon fuerte di siensia fikshon, Al ta forma un brènch hopi importante di siensia di kòmpiuter, ku ta trata ku komportashon, siñamentu i adaptashon inteligente den un mashin. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
 REASONING SKILL:"
E aspekto di e proporshon di e formato akí (dividí dor di diesdos pa por haña e proporshon di mas fásil di un number kompletu) pa esei ta bisa ku e ta 3:2.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 E aspekto di e proporshon di e formato akí (dividí dor di diesdos pa por haña e proporshon di mas fásil di un number kompletu) pa esei ta bisa ku e ta 3:2. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: -science
 REASONING: This sentence is"
