text,actual_category,predicted_category,generated_text
"Mutasi nambah variasi genetik anyar, lan seleksi ngilangake iki saka kelompok variasi sing diungkapake.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Mutasi nambah variasi genetik anyar, lan seleksi ngilangake iki saka kelompok variasi sing diungkapake. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science
EXPLANATION:
Istilah"
Bom fisi murup saka prinsip menawa dibutuhake energi kanggo nggabungake nukleus sing akeh proton lan neutrone.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Bom fisi murup saka prinsip menawa dibutuhake energi kanggo nggabungake nukleus sing akeh proton lan neutrone. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science
EXPLANATION:
This sentence is about"
Nukleus digawe saka rong partikel - nutron lan proton.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Nukleus digawe saka rong partikel - nutron lan proton. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science
EXPLANATION: 
This sentence is"
Iki gawe lensa zoom bisa gawe gambar sing apik sing bisa dibandhingke karo lensa sing dawane fokus tetep.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Iki gawe lensa zoom bisa gawe gambar sing apik sing bisa dibandhingke karo lensa sing dawane fokus tetep. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: science
EXPLANATION:
Karena kalimat"
"Dheweke luwih unggul tinimbang proksi jaringan kanthi alesan: dheweke ngelih jalur lalu lintas internet, ora mung http.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Dheweke luwih unggul tinimbang proksi jaringan kanthi alesan: dheweke ngelih jalur lalu lintas internet, ora mung http. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
EXPLANATION:
Jaring"
Desain interaktif nuntut sampeyan kanggo mbiji maneh asumsi sampeyan babagan produksi media lan sinau kanggo mikir kanthi cara non-linear.,science/technology,entertainment,"<|begin_of_text|>SENTENCE:
 Desain interaktif nuntut sampeyan kanggo mbiji maneh asumsi sampeyan babagan produksi media lan sinau kanggo mikir kanthi cara non-linear. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-entertainment
EXPLANATION:
K"
"Iki dadi praktik umum, nanging wesine nyebabake panganggo luwih akeh ing perangan roda kayu kreta.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Iki dadi praktik umum, nanging wesine nyebabake panganggo luwih akeh ing perangan roda kayu kreta. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
EXPLANATION:
Iki"
"Klompok singa iki anggotane siji nganti telu singa diwasa lanang, karo sawetarane telun puluh singa wadon lan dibal.",science/technology,geography,"<|begin_of_text|>SENTENCE:
 Klompok singa iki anggotane siji nganti telu singa diwasa lanang, karo sawetarane telun puluh singa wadon lan dibal. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-geography 
EXPLANATION:
K"
"Sanajan Al duwe sawijining konotasi sing kuat saka fiksi ilmiah, Al gawe cabang sing penting banget kanggo ilmu komputer, ngadhepi kelakuan, pasinaon lan adaptasi pinter ing jero sawijining mesin.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Sanajan Al duwe sawijining konotasi sing kuat saka fiksi ilmiah, Al gawe cabang sing penting banget kanggo ilmu komputer, ngadhepi kelakuan, pasinaon lan adaptasi pinter ing jero sawijining mesin. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
 science
 EXPLANATION:
 Nalika"
Tentandhingan aspek format iki (kaperang kanthi rolas kanggo ngasilake tetandhingan angka sing paling prasaja) mula saka iku disebutake 3:2.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Tentandhingan aspek format iki (kaperang kanthi rolas kanggo ngasilake tetandhingan angka sing paling prasaja) mula saka iku disebutake 3:2. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
EXPLANATION:
Tent"
"Telpon satelit kuwi dudu kanggo ngowahi telpon, amarga sampeyan kudu menyang njaba kanthi jalur sing cetha menyang satelit yen kepingin telpon.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Telpon satelit kuwi dudu kanggo ngowahi telpon, amarga sampeyan kudu menyang njaba kanthi jalur sing cetha menyang satelit yen kepingin telpon. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
- science
EXPLANATION:
Telpon"
"Sanajan rel sepur grobag mung kasusun saka papan kayu sing sejajar, bisa nggawe jaran narik grobag supaya bisa luwih cepet lan narik beban luwih gedhe tinimbang ing dalan sing rada kasar.",science/technology,N/A,"<|begin_of_text|>SENTENCE:
 Sanajan rel sepur grobag mung kasusun saka papan kayu sing sejajar, bisa nggawe jaran narik grobag supaya bisa luwih cepet lan narik beban luwih gedhe tinimbang ing dalan sing rada kasar. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: None of the above 
-EXPLANATION:
"
"Wong-wong wis mangerteni babakan elemen kimia dhasar kayata emas, perak, lan tembaga saka jaman ndhisik, amarga iku kabeh bisa ditemokake ing alam ing bentuk asli lan lumayan gampang kanggo ditambang kanthi alat primitif.",science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Wong-wong wis mangerteni babakan elemen kimia dhasar kayata emas, perak, lan tembaga saka jaman ndhisik, amarga iku kabeh bisa ditemokake ing alam ing bentuk asli lan lumayan gampang kanggo ditambang kanthi alat primitif. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
 science
 EXPLANATION:
 Nalika"
Roda wis ngowahi donya kanthi cara sing apik. Sing paling gedhe yaiku nyiptakake kendaraan sing gampang lan uga cepet.,science/technology,geography,"<|begin_of_text|>SENTENCE:
 Roda wis ngowahi donya kanthi cara sing apik. Sing paling gedhe yaiku nyiptakake kendaraan sing gampang lan uga cepet. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-geography 
EXPLANATION:
K"
Iki digawe kanggo mesthekake menawa gambar nutup kabeh layar. Iki diarani overscan.,science/technology,science/technology,"<|begin_of_text|>SENTENCE:
 Iki digawe kanggo mesthekake menawa gambar nutup kabeh layar. Iki diarani overscan. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: - science
EXPLANATION:
Overscan"
Kapal selam Jerman kuwi diarani kapal-U. Wong-wong Jerman biyen dikenal pinter banget ngarahke lan nglakokake kapal selame.,science/technology,geography,"<|begin_of_text|>SENTENCE:
 Kapal selam Jerman kuwi diarani kapal-U. Wong-wong Jerman biyen dikenal pinter banget ngarahke lan nglakokake kapal selame. 
 Is this SENTENCE science, travel, politics, sports, health, entertainment, geography? 
OPTIONS:
-science
- travel
- politics
- sports
- health
- entertainment
- geography
-ANSWER: 
-geography 
EXPLANATION:
K"
