text,actual_category,predicted_category,confidence
"Mutacija dodaje novu genetsku varijaciju, a selekcija je uklanja iz grupe izraženih varijacija.",science/technology,science/technology,0.25361743569374084
Fisijska bomba djeluje na principu koji podrazumijeva da je energija potrebna za sastavljanje jezgra s mnoštvom protona i neutrona.,science/technology,science/technology,0.22552227973937988
Jezgro čine dvije čestice - neutron i proton.,science/technology,science/technology,0.6931652426719666
To je omogućilo objektivima za uvećavanje da snimaju fotografije kvaliteta uporedivog s onim koji postižu objektivi sa fiksnom žižnom daljinom.,science/technology,science/technology,0.41036951541900635
"Oni su superiorniji u odnosu na veb proksija iz nekoliko razloga: oni preusmjeravaju sav saobraćaj interneta, ne samo „http“.",science/technology,politics,0.507173478603363
Interaktivni dizajn od vas traži da preispitate pretpostavke o medijskoj produkciji i da naučite razmišljati na nekonvencionalne načine.,science/technology,entertainment,0.276004433631897
"To je postala uobičajena praksa, ali je željezo prouzrokovalo veće habanje drvenih točkova vagona.",science/technology,travel,0.24560295045375824
Čopor čine jedan do tri odrasla mužjaka koji su u rodu te čak trideset ženki i mladunaca.,science/technology,travel,0.2866044044494629
"Iako umjetna inteligencija ima snažan kontekst naučne fantastike, ona predstavlja izuzetno značajnu granu kompjuterske nauke koja se bavi ponašanjem, učenjem i inteligentnim prilagođavanjem mašine.",science/technology,science/technology,0.39986440539360046
"Stoga, za razmjer proporcija ovog formata (podijeljen s dvanaest da bi se dobio najjednostavniji omjer cjelokupnog broja) kaže se da je 3:2.",science/technology,science/technology,0.4540346562862396
"Satelitski telefon općenito ne predstavlja zamjenu za mobilni telefon jer morate telefonirati na otvorenom, s jasnom vidnom linijom do satelita.",science/technology,travel,0.43945685029029846
"Iako su se vagoni sastojali samo od paralelnih drvenih dasaka, omogućavali su konjima koji su ih vukli da postignu veće brzine i vuku više tereta nego što je to slučaj na nešto neravnijim cestama tog doba.",science/technology,travel,0.41453757882118225
"Ljudi od davnina znaju za osnovne hemijske elemente poput zlata, srebra i bakra jer se svi oni mogu pronaći u prirodi u izvornom obliku i mogu se relativno lako eksploatirati korištenjem primitivnih alata.",science/technology,health,0.34799724817276
Točak je promijenio svijet na nevjerovatne načine. Najvažnija stvar koju nam je točak obezbijedio je mnogo lakši i brži transport.,science/technology,travel,0.40606266260147095
Ovo je napravljeno da bi se osiguralo da slika pokriva cijeli ekran. To se zove ivično područje ekrana.,science/technology,travel,0.3151737451553345
Njemačke podmornice su se nazivale U-brodovi. Njemci su bili veoma dobri u navigiranju i korištenju svojih podmornica.,science/technology,travel,0.49740511178970337
"Iako njegovo fizičko stanje može da se promijeni, njegovo hemijsko stanje ostaje isto.",science/technology,politics,0.28421804308891296
Tenzija na površini se javlja jer molekule vode na njenoj površini privlače jedna drugu mnogo snažnije nego što ih privlače molekule zraka koje se nalaze iznad.,science/technology,travel,0.49241867661476135
Jedan od najčešćih problema kod konverzije filma u DVD format je overscan (preklapanje).,science/technology,entertainment,0.5508707761764526
"Konkretno, tvrdi se da se putem ispravnog tumačenja mikroizraza može otkriti da li osoba laže.",science/technology,entertainment,0.288014680147171
Zlato se može praviti u različitim oblicima. Može se uviti u male oblike.,science/technology,science/technology,0.25734296441078186
"Sistem umjetne inteligencije danas se često koristi u području ekonomije, medicine, inženjeringa i vojske, a ugrađen je i u nekoliko aplikacija za kućni kompjuter i video igre.",science/technology,science/technology,0.41779473423957825
"I danas se proizvodi, ali još je važnije da je format prikaza preuzet u formatu senzora slike digitalnih fotoaparata.",science/technology,entertainment,0.6064710021018982
"Pravilo trećine, koje je često zloupotrebljavano i koje se često ismijava, jednostavna je smjernica koja stvara dinamičnost uz istovremeno održavanje reda na slici.",science/technology,health,0.3394717276096344
"To ne samo da potvrđuje da su neki dinosauri imali perje, što je već poznata teorija, nego omogućava detalje kakve fosili najčešće ne mogu pružiti, a koji se odnose na boje i trodimenzionalni raspored.",science/technology,science/technology,0.41840246319770813
"Kako bi me povukla Iova gravitacija? Ako biste stajali na površini Ioa, imali biste manju težinu nego na Zemlji.",science/technology,science/technology,0.3179129362106323
FAA tvrdi da je NextGen sistem koji bi avionima omogućio let kraćim rutama te time uštedio milione galona goriva na godišnjem nivou i ujedno smanjio emisije ugljika.,science/technology,travel,0.27932146191596985
"Neurobiološki podaci daju fizički dokaz za teoretski pristup istraživanju kognicije. Stoga, oni sužavaju područje istraživanja i čine ga dosta preciznijim.",science/technology,science/technology,0.4622151553630829
"Tokom svog govora koji je trajao 2 sata, on je izjavio da će „Apple danas ponovo izmisliti telefon. Danas ćemo napraviti istoriju.“",science/technology,science/technology,0.33467602729797363
Mana objektiva za povećanje prikaza je to što je fokusna kompleksnost i broj elemenata objektiva potreban za postizanje raspona fokusnih dužina mnogo veći nego kod glavnih objektiva.,science/technology,science/technology,0.39866384863853455
"Upravljački uređaj, koji liči na daljinski upravljač za TV, koristi dva senzora koja se nalaze u blizini korisnikovog televizora, kako bi triangulirao poziciju u trodimenzionalnom prostoru.",science/technology,entertainment,0.38876983523368835
". Naučnici kažu da je perje ove životinje bilo kestenasto-smeđe na vrhu, s blijedom ili žuto-narandžasto-crvenom donjom stranom.",science/technology,science/technology,0.4965567886829376
Univerzitetski istraživači su rekli da dva jedinjenja reagiraju jedno s drugim i formiraju kristale koji mogu blokirati funkciju bubrega.,science/technology,politics,0.4239479899406433
To pruža rezoluciju gotovo četiri puta veću nego kod negativa od 35 mm (3136 mm2:864).,science/technology,travel,0.2597653269767761
"Zahvaljujući podmornom kablu s optičkim vlaknima u Evropi i širokopojasnim satelitskim vezama, Grenland je dobro povezan i 93% stanovništva ima pristup internetu.",science/technology,travel,0.4804784655570984
"Jedna od najpoznatijih aplikacija u ovoj kategoriji je Google Translate, koja omogućava prevođenje van mreže nakon što preuzmete željene jezičke podatke.",science/technology,science/technology,0.45352768898010254
"Ima istu molekularnu strukturu, bez obzira da li je u plinovitom, tečnom ili čvrstom stanju.",science/technology,science/technology,0.551437497138977
"Upotreba videozapisa je dovela do važnih otkrića u tumačenju mikro-ekspresija, pokreta lica koji traju nekoliko milisekundi.",science/technology,entertainment,0.5467762351036072
Ljudi prave i koriste sočiva za povećanje hiljadama godina.,science/technology,entertainment,0.30890151858329773
"Međutim, nije samo eksperimentisanje, a eksperiment je test koji se koristi za uklanjanje jedne ili više mogućih hipoteza, već i postavljanje pitanja i izrada zapažanja takođe vode ka naučnim istraživanjima.",science/technology,science/technology,0.38103342056274414
Drveni točkovi su na kraju zamijenjeni željeznim točkovima. Prve šine s punim željezom uvedene su 1767. godine.,science/technology,travel,0.3272971212863922
"Iako je većina kartica korisna za pozivanje sa bilo kojeg mjesta, neke su specijalno namijenjene da ponude povoljne cijene poziva za određene grupe zemalja.",science/technology,science/technology,0.4807005822658539
Većina modernih istraživačkih teleskopa predstavlja ogromne objekte na udaljenim mjestima s pogodnim atmosferskim uvjetima.,science/technology,science/technology,0.349425733089447
Zbog površinskog napona čelična igla pluta na vodi.,science/technology,entertainment,0.3666861951351166
Format od 35 mm je ustvari donekle zbunjujući - 36 mm širine sa 24 mm visine.,science/technology,science/technology,0.35155749320983887
"Ćelije su toliko osnovne i ključne za proučavanje života da ih, u suštini, često nazivamo i „gradivnim blokovima života“.",science/technology,science/technology,0.3575836718082428
Pružaoci usluge VPN (virtuelna privatna mreža) su odličan način da zaobiđete i političku cenzuru i komercijalno IP-geofiltriranje.,science/technology,travel,0.4019356667995453
"Uprkos gubitku žiroskopa u misiji na svemirskoj stanici, stanica je zadržala svoj pozitivan stav sve do završetka šetnje svemirom.",science/technology,science/technology,0.20656698942184448
"Ljudi koji razmišljaju na ovaj način, razmišljaju logički i mogu zapamtiti uzorke, rješavati probleme i raditi na naučnim testovima.",science/technology,health,0.28338223695755005
"Oceloti vole da jedu male životinje. Ako mogu, uhvatit će majmune, zmije, glodare i ptice. Skoro sve životinje koje lovi ocelot daleko su manje od njega samog.",science/technology,travel,0.4355246126651764
"Neke filmske kamere srednjeg formata koriste format od 6x6 cm, odnosno negativ od 56x56 mm.",science/technology,science/technology,0.624880313873291
Putnicima se savjetuje da budu svjesni svakog rizika prema kojem nevrijeme utječe na njihovo područje jer vremenske nepogode mogu utjecati na planove putovanja.,travel,science/technology,0.3967231512069702
