text,actual_category,predicted_category
"Domenyiŋusẽfianu ƒe tɔtrɔ hea vovototo yeye dena nuwo alo amehawo ƒe nɔnɔme me, eye tiatia ɖenɛ ɖa le vovototo si woɖena fiana ƒe ha me.",science/technology,health
Dzogo (fission bomb) la wͻa dͻ ɖe se sia nu be ŋusĕ triakͻ aɖe hiã na nuwo ƒe dzialo amikɛ ɖoɖo anyi be ŋusĕɖealͻwo (protons) kple ŋusĕmanͻmetͻwo (neutrons) nate ŋu aƒo ƒu ahali ke ɖe wo me.,science/technology,science/technology
Nu kui eve ƒo ƒu wͻ nuwo ƒe amikɛ alo dzi siwo nye ŋusĕmanͻsitͻwo alo nitrͻniwo kple ŋusĕɖealͻtͻwo alo protͻniwo.,science/technology,science/technology
Esia wɔe be nukpɔhuhɔ̃e siwo kpɔa nu le didiƒe ɖena foto siwo sɔ kple nɔnɔmetatahuhɔ̃e siwo te ŋu ɖena fotowo le didime aɖe tututu tɔ.,science/technology,sports
"Wokpɔ ŋusẽ ɖe intanet-dzi nadzɔdzɔdila siwo wɔa dɔ ɖe wɔna bubuwo teƒe la dzi ɖe susu geɖewo ta: Wotaa mɔ bubu na intanet-dzi nyatakakawo, menye http ɖeɖe ko o.",science/technology,science/technology
Amewo kple kɔmpuita ƒe kadodo ƒe ɖoɖo bia be nàgagbugbɔ dzro ale si nèsusu tso nyakakadɔwo ŋu agabu tame le mɔ vovovowo siwo mesɔ pɛpɛpɛ o la ŋu.,science/technology,science/technology
"Esia va zu nane si xͻ aƒe ɖe amewo dome, gake gakpoa te ŋu ɖuna wagonatiawo.",science/technology,science/technology
Dzata ŋutsu etɔ̃ kple dzata nyɔnu blaetɔ̃ kpakple woviwo nɔa Pride habɔbɔ ɖesiaɖe me,science/technology,health
"Togbͻ be, dzͻdzͻmenu sesĭ aɖe le AI me hã la, kͻmpita ƒe dzͻdzͻmeŋutinunya ƒe akpa vevi aɖee nye AI, si wozãna srͻ nu le agbenͻnͻ, nunyanya le mͻ me.",science/technology,science/technology
Nɔmɔmetata la ɖoɖo me ƒe kekeme ɖe eƒe kɔkɔ ŋu (wuieve mama ale be míakpɔ dzesi blibo ƒe mama) nye 3:2.,science/technology,science/technology
"Zi geɖe la, satelait kaƒomɔ mevaxɔa kaƒomɔ si woate ŋu atsɔ ayi afi sia fi teƒe o, elabe ele be nànɔ gota afi si satelait katiatia nyo le hafi aƒo ka.",science/technology,science/technology
"Togbͻ be ati legbewoe le Wagͻnmͻwo dzi hã, woɖea asi sͻwo ŋu be woatu tui kple ŋuse eye woatu tu agba kpekpewo le edzi wu mͻ siwo dzi menyo o.",science/technology,science/technology
"Amewo nya be nu vovovowoe le sika, klosalo kple kupa me tso nudzͻtsoaƒe siwo li xoxoxo me, woate ŋu akpͻ nu siawo tso dzͻdzͻme eye woate ŋu awͻ sikakuku woanͻ bͻbͻe.",science/technology,science/technology
Ʋufɔtiwo wɔwɔ trɔ xexeame nuku tɔe. Nu gã si wowɔ na mí la enye ezɔ kaba wɔe be mɔzɔzɔ nɔa bɔbɔe,science/technology,sports
Wowɔna esia ale be nɔnɔmetata la naxɔ teƒe si wòle dzedzem le la katã dzi. Woyɔna esia be nɔnɔmetata lalã le eƒe towo.,science/technology,science/technology
Woyɔ Germany-ƒugɔmeʋawɔʋuwo be U-Boats. Germanytɔwo dze aɖaŋu le woƒe ƒugɔmeʋawɔʋuwo kuku kple wozazã me.,science/technology,science/technology
"Togbͻ be eƒe dzedzeme atrͻ hã, nu siwo le eme la anͻ neema ko.",science/technology,health
Molecule siwo nɔa tsi ŋgɔ la ƒoƒu wu ya ƒe molecule siwo nɔ woƒe tame wɔe be tsiŋusẽ va eme,science/technology,science/technology
Kuxi bɔbɔ siwo le sinima dzi fefewo tɔtrɔ ɖe DVD-gbawo dzi dometɔ ɖekae nye nɔnɔmetatawo ƒe lalã ɖa le toawo ŋu.,science/technology,science/technology
Wogblɔ kɔtɛe be woate ŋu anya nenye be ame aɖe le alakpa dam to nɔnɔme siwo medzena gbadza o la gɔmeɖeɖe nyuie me.,science/technology,health
Woate ŋu trɔ sika ɖe nɔnɔme vovovowo me. Woate ŋu wɔe ɖe nɔnɔme sue me,science/technology,health
"Fifia, ganyawo atikewo, mͻɖaŋunuwo kple gbadagbawo zãna AI le woƒe dͻwͻnawo me, esi wole aƒe ɖe sia ɖe me kple kͻmpitawo.",science/technology,science/technology
"Wogale ewɔm egbea, ke nu vevietɔe nye be wowɔa ŋkuʋuʋui photoɖemɔ ƒe akpa si ɖoa gbedeasi ɖa kuɖe nɔnɔmetata ŋu ƒe nɔnɔmewo ɖe ale si eƒe kekeme ƒe mama ɖe eƒe kɔkɔme le la ŋu.",science/technology,science/technology
Nu etɔ̃wo ƒe se nye se si amewo mezãna nyui o eye wotsɔnae nu tse ko. Enye mɔfianu kploe si hea tɔtrɔ vɛ le esime wòle nɔnɔmetata aɖe ƒe ɖoɖo dzidzem.,science/technology,health
"Menye ɖeko esia ɖee fia be blemalã klitsuwo hã tɔa fu o, nufiafia aɖe ƒo nu tso ŋu xoxo, ke boŋ ena numeɖeɖewo abe amadede kple ɖoɖo mɔnu etɔ siwo blema nu kukuwo ƒe susueawo mateŋu wɔ o",science/technology,health
"Ale ke lo ƒe nuheŋusẽ ate ŋu ahem ɖe anyi? Nenye be nètɔ ɖe lo dzi la, wò kpekpeme dzi aɖiɖi kpɔtɔ wu ale si wòle le Anyigba dzi.",science/technology,health
NextGen nye ɖoɖo aɖe FAA wɔ si ana be yameʋu adzo ɣeyiɣi kpui aɖe gake mazã ami sɔgbɔ o eye esia atso karbon dzudzɔ nu,science/technology,science/technology
Atike ve akpa siwo wͻa dͻ le kuxee siwo nu gblemle míaƒe nusu ŋu la he nyateƒe aɖe ɖe go be woaku nu gͻme ku ɖe susu siwo do la ŋu.,science/technology,science/technology
"Le eƒe gaƒoƒo 2 nuƒoƒo me la egblɔ be: ""Egbe la Apple le kaƒomɔa wɔ ge. Míele ŋutinya wɔge egbea"".",science/technology,travel
Fotoɖemɔ siwo kpɔa nu le didiƒe ƒe gbagbaƒee nye be nu siwo nane kpɔkpɔ lɔ ɖe eme kple nukpɔhuhɔ̃e ƒe nu siwo anɔ anyi hafi woate ŋu akpɔ nu le didiƒe ƒe dzidzedze vovovowo la lolo wu nukpɔhuhɔ̃e siwo mekpɔna nu le didiƒe ʋĩi o.,science/technology,sports
"Nua ƒe nɔnɔme le abe dzidziƒenukpɔmɔ ƒe kɔmãd ene, eye mɔnulele eve le esi, siwo wotsɔa daa ɖe dzidziƒenukpɔmɔ gbɔ bena woateŋu ɖe eƒe nɔnɔme ɖe go le yame.",science/technology,science/technology
Dzɔdzɔmeŋutinunyalawo gblɔ be lã sia ƒe fu le abe aŋgba ƒuƒu ene le dzi kple hẽ alo carotenoid amadede le gɔme,science/technology,health
Yunivɛsiti numekulawo gblɔ be aɖi eve siawo wɔ ekpe si hea mɔ na ayikuwo ƒe dɔwɔwɔ nyuie,science/technology,science/technology
Atsyɔ̃ɖoɖo si wòdena nu siwo woléna ɖe edzi la nyena milimeta 35 nɔnɔmetata yibɔ (milimeta togodo 3136 kple 864).,science/technology,health
