text,actual_category,predicted_category,confidence
"Mutasi nambahin variasi genetik anyar, lan seleksi ngilangang saking telaga variasi sane kaungkap",science/technology,science/technology,0.2877049744129181
Bom fisi mamargi ring prinsip ipun nyaratang energi mantuka ring ngripta nukleus antuk akeh proton miwah nutron.,science/technology,science/technology,0.3653487265110016
Nukleus kaluirin antuk kalih partikel - neutron lan proton.,science/technology,science/technology,0.6175192594528198
Puniki sampun prasida ngaryanin lensa pembesar antuk ngasilang gambar makualitas sane sida kabandingang sareng lensa sane madue jarak fokus tetap.,science/technology,travel,0.35852575302124023
"Layanan-layanan punika sampun unggul ring web proxy sangkaning makudang-kudang gegunan: layanan-layanan punika prasida ngulang makejang aktivitas sané kalaksanayang ring internét, tusing http dogén.",science/technology,science/technology,0.23441506922245026
Desain interaktif ngematutang ida dane menikai malih asumsi ida dane antuk produksi media lan melajah mapineh nganggen cara sane nenten linear.,science/technology,science/technology,0.2657812237739563
"Puniki polih katah kalaksanayang, nanging besi ngawi roda kayu keretane gelisan aus.",science/technology,science/technology,0.22432170808315277
"Kabanggaan wantah kawentenang antuk asiki ngantos tiga singa muani dewasa sane manyama, kasarengin olih saakehnyane telungdasa luh miwah panak-panakne.",science/technology,travel,0.19079382717609406
"Yadiastus AI polih mapaiketan kuat ring fiksi ilmiah, AI ngawentuk cabang sane pinih mabuat ring sains komputer, mapaiketan ring parilaksana, pembelajaran miwah adaptasi cerdas marep ring mesin.",science/technology,science/technology,0.3578287959098816
Rasio aspek format puniki (kacacar dados  roras mangda polih rasio bilangan bulat pinih sawentene) minab punika kaucap 3:2.,science/technology,science/technology,0.4036329388618469
"Télpun satelit punika tusing je anggén ngentosin télpun genggam, krana ida dané kantun perlu majujuk di sisi anggén ngamolihin sinyal tur sinah énggal kalacak olih satelit.",science/technology,science/technology,0.3832304775714874
"Yadiastun margi kereta tuah kaluirin antuk papan kayu sane majajar, punika mrasidayang jarane ngedeng antuk kecepatan sane gelisan miwah ngedeng barang sane agengan ring margi sane kasaran akidik ring galahe punika.",science/technology,health,0.46026507019996643
"Anake sampun nguningin indik unsur-unsur kimia dasar minakadi emas, perak, miwah tembaga saking galah kuna, sawireh makasami puniki polih kapanggihin ring palemahane antuk wentuk asli ipun tur wantah relatif elah katambang ngangge alat-alat primitif.",science/technology,science/technology,0.3130077123641968
Roda punika sampun ngalikan jagate saking pamargine katong. Pikenoh rodane sane ageng antuk ipune sinamian wantah transportasi mangkin dangan lan gelis.,science/technology,science/technology,0.5022740960121155
Indike puniki kalaksanayang antuk ngayaktinin wantah gambar punika nekepin makasami layar. Punika kabaos overscan.,science/technology,science/technology,0.267279714345932
Kapal selam Jerman kabaos U-Boats. Krama Jerman wantah waged ring navigasi tur ngamargiang kapal selam ipune.,science/technology,travel,0.25755664706230164
"Yadiastun wetuk fisiknyane polih maubah, wentuk kimia ipun kantun pateh.",science/technology,science/technology,0.2919456362724304
Tekanan permukaan wantah santukang molekul toya ring permukaan toyane wantah kuat makedengan sareng sinamian akehan teken molekul bayu saking baduur.,science/technology,science/technology,0.3578989505767822
Silih sinunggil pikobet pinih lumrah rikala ngutsahayang mangonversi film ka format DVD inggih punika overscan.,science/technology,science/technology,0.257011741399765
"Khususnyane, kaucap yening ipun dados nemu yening anake nguluk-nguluk ulian nafsirang ekspresi mikro/alit sane beneh.",science/technology,science/technology,0.24121953547000885
Mas minab kakaryanin ngangge akeh wangun. Punika dados ileran ngantos marupa alit.,science/technology,science/technology,0.4148894250392914
"Sistem AI mangkin katah kaangge ring widang ekonomi, kedokteran, teknik, miwah militer, sakadi sane sampun kawangun ring makudang aplikasi perangkat lunak komputer miwah video game.",science/technology,science/technology,0.3337807357311249
"Puniki kari kaproduksi mangkin, nanging sane lebih penting teken rasio aspek sane sampun kawarisang olih format sensor gambar kamera digital.",science/technology,science/technology,0.37106814980506897
Aturan pertiga saking pertiga sane sanget kasalahgunayang lan pepes kaejek wantah pedoman sederhana sane ngawinang dinamisme tur nyaga ukuran pasuh antuk gambar ipun.,science/technology,science/technology,0.39959588646888733
"Nike ten hanya menegaskan bahwa setidaknya beberapa dinosaurus madue bulu, sebuah teori sane sampun tersebar luas, sakewala ngicen rincian sane umumnya ten dapat ditemukan fosil nyane, cara warna lan susunan tiga dimensi.",science/technology,science/technology,0.4978155493736267
"Sapunapi gravitasi Io pacang ngedeng iraga? Yening ngadeg ring duuran Io, ida dane pacang madue abot iingan kasaihang teken ring bumi.",science/technology,science/technology,0.7164463996887207
NextGen tuah sistem sane FAA atur pacang prasida kapal terbangne makeber ring rute sane kakidikang tur nyimpen mayuta-yuta galon bensin sabilang warsa miwah nebasin emisi karbon.,science/technology,science/technology,0.4052119553089142
Data neurobiologis ngicen bukti fisik antuk pendekatan teoritis marep ring panyelehan kognisi. Keranane ipun nyupitang wewidangan penelitiane tur ngardi ipun lebih tepat.,science/technology,science/technology,0.28169041872024536
"Selama 2 jam pidatonya dia menyatakan bahwa ""Hari niki Apple akan dapetanga kembali telepon, Kami akan membuat babad hari niki"".",science/technology,science/technology,0.24401667714118958
Kerugian saking lensa pembesar wantah kompleksitas fokusnyane lan jumlah elemen lensa sane kaperluang antuk manggihin sekancan jarak fokus antuk objek sane joh mangda agengan teken lensa utama.,science/technology,science/technology,0.3574405312538147
"Sakadi rimut tipi, pengontrol punika nganggén kalih sensor sané kagenahang nampek ring tipi sang sané nruénang anggén nglaksanayang triangulasi genahnyané ring ruang tiga dimensi.",science/technology,science/technology,0.3471892476081848
Para ilmuwan ngandikayang bulu burone punika mawarna colekat kastanye ring bagian duur tur bagian sor mawarna semig utawi karotenoid.,science/technology,science/technology,0.2656921148300171
"Maka kalih senyawa punika sida mauwah sangkaning manados kristal sané prasida mialangin kawigunan ginjal, baos peneliti ring universitas punika.",science/technology,geography,0.225118488073349
Puniki ngicen resolusi das petang kali lipat saking 35 mm negatif (3136 mm2 versus 864).,science/technology,science/technology,0.3297024667263031
"Duaning kabel serat optik bawah laut sane kahubungang ka Eropa miwah satelit broadband, Greendland wantah becik kaarepang ring 93% populasi sane madue akses internet.",science/technology,science/technology,0.24444735050201416
"Silih tunggil aplikasi sané kasub ring kategori puniki inggih punika Google Translate, sané lédang mrasidayang ida dané makarya terjemahan tanpa onlain sesudan ida dané ngunduh berkas basa sané kayunin.",science/technology,science/technology,0.23107467591762543
"Puniki madue struktur molekuler sane pateh, napike ring wentuk gas, cair, utawi padat.",science/technology,health,0.25379088521003723
"Kagunan perekaman video sampun ngawinang penemuan-penemuan penting ring interpretasi ekspresi alit, pagingsiran muka sane kamargiang ring makudang-kudang milidetik.",science/technology,travel,0.2885802686214447
Manusa sampun ngripta tur ngangge lensa mantuka ring ngagengang panyingak selami siuan warsa.,science/technology,science/technology,0.24874232709407806
"Yadiastun asapunika, nenten ja mamargi padidian, eksperimentasi, miwah percobaan marupa tes sane kaangge antuk ngicalang asiki utawi lewih hipotesis sane minab wenten, ngawedar pitaken, miwah ngaryanang panyelehan taler mandu penelitian ilmiah.",science/technology,science/technology,0.4544292092323303
"Pamuputne, roda kayu kagentosin antuk roda besi. Ring 1767, rel sane makasami malakar antuk besi kakenalang.",science/technology,science/technology,0.3026100695133209
"Duaning liunan kartu sané dados anggén ring dija-dija, wénten masih kartu-kartu sané mrasidayang prabéa kusus ring kelompok negara-negara sané masikian.",science/technology,sports,0.21736091375350952
Makeh teleskop penelitian modern wantah fasilitas ageng ring daerah sane terpencil miwah kondisi atmosfer sane becik.,science/technology,science/technology,0.32468679547309875
Jaum besi ngapung ring duur toyane santukang tekanan permukaan toya punika.,science/technology,science/technology,0.33120280504226685
"Format 35mm sebenehnyane, ngawinang bingung akidik, lebar 36mm sane madue tegeh 24mm",science/technology,geography,0.25232836604118347
"Sel wantah dahat madasar tur padgata antuk malajahin kauripan, sujatine, ipun katah kasambat ""blok wewangunan kauripan"".",science/technology,travel,0.2884918451309204
Layanan VPN (Virtual Private Network) pribadi inggih punika becik anggén ngelidin sensor politik miwah IP-geofiltering sané komersial.,science/technology,science/technology,0.30456870794296265
"Stasiun ngukuhang kawéntenannyané, yadiastun kaicalan giroskop sadurungnyané ring sajeroning tetujon stasiun ring akasané, kantos panguntat pamarginnyané ring akasané.",science/technology,travel,0.23288802802562714
"Anak sane medue tipe pamikiran puniki madue pakenehan sane logis, prasida ngapal pola, mecahang pikobet lan ngaryanin tes ilmiah.",science/technology,science/technology,0.3929779827594757
"Ocelot seneng neda buron alit. Ipun pacang ngejuk bojog, lelipi, bikul miwah kedis yening ipun polih. Das makasami buron sane kaborosin olih ocelot doh alitan saking ipun.",science/technology,science/technology,0.3031649887561798
"Makudang kamera film format menengah ngangge format 6 kali 6 cm, pangidne 56 kali 56 mm negatif.",science/technology,science/technology,0.23400963842868805
Turis dahat kasaranang antuk nguningin resiko cuaca kaon sane mlalahin wewidangan ipune kerana polih mlalahin rencana pamargi.,travel,travel,0.29689109325408936
"Bis-bis ninggalin stasiun bis antar distrik ( ring seberang tukad) selantang wai, yadiastun kakehan, utamanyane sane nuju kangin lan Jakar/Bumthang mamargi sawatara galah 06.30 lan 07.30.",travel,travel,0.290144145488739
Ipun ngicen kestabilan sane agengan ring para penunggang nanging polih ngawi pikobet keamanan kerana wenten potensi cokor penunggang antuk ngengsut ring ipun.,travel,politics,0.3187105357646942
"Akéhan kapal pesiar Baltik sané tiosan dados meneng ring St. Petersburg, Rusia.",travel,science/technology,0.21456415951251984
"Piteket punika nyatmakayang turis nenten ngamaling, ngranjing tanpa ijin, nyarengin pasar ilegal, magegendong, utawi manfaatang anak lianan antuk keuntungan ipun padidi.",travel,travel,0.565723180770874
Wenten akeh sane patut ida dane timbang sadurungne tur rikala ida dane malalungan ka genah sane janten.,travel,health,0.3390764892101288
"Ring panes rahina punika, turis prasida ngerasayang fatamorgana sane ngemolihin ilusi yeh (utawi siosan).",travel,travel,0.21373523771762848
"Kulawarga kasarengin anak alit wantah cecingak sane kapah, nanging makudang hostel yakti ngicen ijin ipun ring kamar pribadi.",travel,science/technology,0.2204686999320984
"Semisalnyane jagi lunga ka Lembah Loire, The Rhine Valley utawi menek pesiar ka genah sane becikring Danube utawi mejukungan ring Kanal Erie.",travel,science/technology,0.27074959874153137
Becikan ngangge agen sane pepes mesen pamargi sane mirip ring pemargin ida danene.,travel,travel,0.22082795202732086
Couchsurfing kadiriang ring Januari 2004 sasampune programer komputer Casey Fenton manggihin penerbangan mudah ka Islandia nanging nenten madue genah nginep.,travel,travel,0.2311038374900818
Visa pinaka murid madué persyaratan tur peraturan mendaptar sané mabinan matiosan tekéning visa pinaka tamiu biasa utawi bisnis normal.,travel,travel,0.27138203382492065
Sabilang negara taler madue hukum pininget mlelenin barang darurat sane kaperluang ring mobile.,travel,travel,0.2274208515882492
"Yadiastun kakehan lembaga kayun ngambil kakehan pemesanan reguler, akeh agen wantah kajantenang antuk soroh pamargine, embang anggaran, utawi tetujon.",travel,politics,0.3675726056098938
Wisatawan polih nemuang hama buron sane nenten biasa kacingak ring asal ipun.,travel,travel,0.33848118782043457
"Taler ngalerang nyingakin the great Sanctuary of Our Lady of Fatima (Shrine), genah pikantenan Marian sane kaloktah ka dura negara.",travel,travel,0.2061794251203537
Ida dane dados nganggen boda-boda (ojek) antuk mangiterin Goma. Aji normal (lokal) inggih punika ~500 Franc Kongo antuk pajalan nampek.,travel,politics,0.2215682566165924
"Ring ida dane sane seneng ring kegiatan ring jaba, pamargi munggah ring koridor Sea to Sky wantah padgata.",travel,science/technology,0.1956673413515091
