text,actual_category,predicted_category
فرفينداهن منمبهي رݢم ݢينىتيك هڽر، وان فيليهن مهفوسڽ متان راݢم کلومفوك تليهة.,science/technology,health
بوم فيسي باݢاوي باداساراكان ڤرينسيڤ باهوا ديڤارلواكان إينيرݢي ݢاسان ماڠݢابوڠاكان إينتي لاوان بڽك ڤروتون وان نيوترون.,science/technology,science/technology
نوکلىوس ڠتو إسيڽ دوا ڤرتيکىل - ڽىوترون وان ڤروتون.,science/technology,health
ڠيني سوده ممبوليحكان لينسا ڤرڬانل ڬسن مهاسيلاكن ڬمبر-ڬمبر نڠ باكواليتس نڠ سابنديڠ كايا كواليتاس لينسا-لينسا نڠ مامكاي فوكوس ڤنجڠ تاتاڤ.,science/technology,sports
ݢسن ببراف السن، إڽ اوڠݢول دي بݢين فروکسي وىب: بهنڽ مؤبه جلور برتأن للو لنتس إنترنىت، کدس بيا هتتف هجا.,science/technology,sports
رانچڠن اينترقتيف مامرلواكن ايكم مانيلاي بأسا ڤاميكيرن ايكم مساله ميديا ڤرودوكسي وان بالاجر مميكيراكن دالم چارا نڠ كادا بياساڽ.,science/technology,sports
ڠني جدي فچوبأن نڠ اومم، تفي واسي مؤله رودا کايو ݢربوڠڽ لبيه اؤس.,science/technology,health
كاوانن تابنتوك متن سابوتيڠ سمڤأي تالو ترڬنتوڠ جنتن ڬانل، لاوان سمڤأي تالو ڤولوه باتينا وان انك-انكڽ.,science/technology,health
"بيارڤون ال باايسي كونوتاسي يلمياه نڠ كوات, ال ماولاه چاباڠ يلمو كؤمڤوتىر نڠ ليوار ڤىنتڠ, ماناڠاني ڤىريلاكو, ڤبىلاجاران, وان اداڤتاسي چارداس دالام ماسين.",science/technology,sports
اسڤيك راسياو بنتوك ڠيني (ترباڬي دوا بالس ڬسن ڽامن منداڤتي راسياو اڠكا كاسولوروهن) ماكڽا ديسمبت منجادي ٣:٢.,science/technology,health
تليفون ستىليت لإن ݢسن فڠݢنتي تليفين سيلولير، فيان مستي بردا دي لوار رواڠن وان دي واده نڠ جلس تجڠکاو ستيليت ݢسن منليفون.,science/technology,health
بير ݢربوڠ چوما متن ففن کيو بسمبوڠ، ممبرييکن بهن کودا منريکڽ ݢسن منچفى کلجوان ترتيڠݢي لوان منريك بوأن نڠ تݢنل فدس دي جلنن نڠ کسر سبان هري.,science/technology,science/technology
"اوراڠ سوداه ماڠاتاهوي تينتاڠ أونسور- أونسور كيمييا داسار كايا اماس, ڤيراك, وان تامباݢا ماتان جامان باهاري, ساباب ساباراتأن ڠيني ديتاموأكان دي الام دالام بانتوك اسلي وان ريلاتيڤ سادارهانا ݢاسان ديتامباڠ لاوان الات - الات ڤريميتيڤ.",science/technology,sports
رودا سوده ماوبه دنيا ساچارا منقجوبكن. حال ڤاليڠ ڤنتيڠ نڠ سوده دڬاوي رودا ڬسن كيت يايتو ممباري كيت باڽك كاموداهن وان اڠكوتن نڠ لابيه لاجو.,science/technology,health
ڠيني دياوله ڬسن مامستياكن لماون ڬمبر مانوتوڤي سالياران. ڠينتو سمبتنڽ اوۏرسچان.,science/technology,sports
كاڤل سلام جرمان ديسمبت كاڤل-او. بوبوهن جرمان حرات بانر دالم مڠامودياكن وان مڠندالياكن كاڤل سلام بوهنڽ.,science/technology,sports
"بييار كاداأن ڤيسيكيا موڠكين بأوباه, كاداأن كيميايا تاتاڤ ساما.",science/technology,sports
تاكنان ڤرموكأن ترجادي سابب موليكول بڽو دي ڤرموكأن بڽو كوات منجوهوت كا سيسي نڠ لايإن لابيه دريڤد ڠيتو كا موليكول اودارا دي اتس ڠيتو.,science/technology,health
ساله ساتو متن ماساله نڠ ڤاليڠ اوموم واياه منچوبا ماروبه سابوتيڠ ڤيليم كا بنتوك دي ۏي دي اداله اوۏرسچان.,science/technology,health
هسوسڽ، سمڤاي ادا نڠ کوا مڠتهوى إڽ ني بکرمفوت اتوا کداڽ ليوت مأرتيکن إکڤرىسي ــ ميکرو.,science/technology,science/technology
اماس بيسا ديڬاوي منجادي باڽك بنتوك. ڠيني بيسا دي ڬولوڠ منجادي بنتوك نڠ تيڤيس.,science/technology,health
"سيستيم ال واياه ڠيني رانچاك ديڤاكاي دالام بيداڠ اىكونومي, كىدوكتىران, تىكنيك وان ميليتىر, نڠ كايا نڠ سوداه ديباڠون دالام باباراڤا اڤليكاسي كومڤوتىر روماه وان ڤاراڠكات لوناك ڤيديو ݢيم.",science/technology,sports
ڠيني تو ماسيه دياوله سمڤأي واياه ايني، تاڬل لابيه ڤنتيڠڽ لاڬي راسياو اسڤيكڽ سوده ديتوروناكن كا بنتوك سينسور ڬمبر كاميرا ديڬيتل.,science/technology,health
تالو اتورن نڠ باڽك ديسالهڬونأكن وان رنچك ديهولوتي يايتو ارهن ڬمڤڠ ماولاه ديناميسمي واياه منجاڬ ڤڠوكورن اوروتن سابوتيڠ ڬمبر.,science/technology,health
ايني نيه كادا هاڽ ڬسن مامستياكن باهووا ڤاليڠ كادا بابقاڤ دينوساءوروس بيسي بولو، تيوريڽ سوده ماڽابر لواس، تاڤي رينچين فوسيل ماماداهكن كادا، نڠكيا ورنا وان سوسونن تيڬ ديمينسيڽا.,science/technology,sports
كايا اڤ ڬراۏيتاسي إاو كاوا منجوهوت اكو؟ كالو ايكم باديري دي اتس ڤرموكأن إاو، بارت ايكم چاڬر باكوراڠ كتيمبڠ ايكم دي بومي.,science/technology,health
نايكستڬين ڠيتو سيستيم نڠ إف أ أ سمبت چاڬر ممبارياكن ڤاسوات ڬسن تارابڠ دي جالور نڠ هندڤ وان مأيميت جوتان ڬلون ميڽك ساتياڤ تاهون وان مانتك ايميسي كربون.,science/technology,sports
داتا نىوروبيولوݢي مامباري بوكتي فيسيك ݢاسان ڤاندىكاتان تيوريتيس ݢاسان ڤانياليديكان كوݢنيسي. ساكيرا مامڤارسامڤيت واداه ڤانيليتيان وان مائولاه جاوه لابيه تاڤات.,science/technology,sports
"سالوس ٢ جم ڤيدتوڽ ايڽا ماڽمبت باهووا ""هاري ايني اڤل چاڬرن مولاه هاڤي ڤولڠ، كامي چاڬرن ماوكير ساجرح هاري ني"".",science/technology,health
كاروڬيان متن لينسا ڤرڬانل يايتو كاروميتان فوكوس وان جومله لينسا دڤرلوكن ڬسن منداڤتي جارك ڤنجڠ فوكوس نڠ لابيه باڽك كتيمبڠ لينسا ڤريم.,science/technology,sports
ميريڤ لاون ريموت تيڤي، ڤڠندالي ڠيني مامكاي دوا سينسور نڠ دياندك ڤارك تيڤي ڬسن مالاچك ڤوسيسيڽ دالم تيڬ دمنسي.,science/technology,health
جر بوبوهن ڤانليتي بولو بيناتڠ ايني نيه باوارنا چوكلات كستاڽي ڤوچت دي اتس اتوا كاروتينويد دي باڬيان باواه.,science/technology,sports
كادوا ساڽوا ڠيني ساليڠ بارياكسي ممبنتوك كريستال-كريستال نڠ بيسا مهلنڬي فوڠسي ڬينجل، اوجر بوهن ڤانليتي دي اونيۏرسيتس.,science/technology,sports
ڠني ممبيکن رىسولوسي فراك امفت کلي ليفت دري نيݢتيف ٣٥ مم (٣١٣٦ مم٢ ڤرسي ٨٦٤).,science/technology,science/technology
"بركات كابل أوڤتيك سرات باواه لاوت نݞ تاهوبوڠ لاوان إيروڤا وان ساتليت چاكوڤان لواس, ڬريين لاني تاهوبوڠ لاوان ٩٣% ڤوڤولاسي نݞ بايسيان أكسيس إنترنيت.",science/technology,sports
"سابوتيڠ اڤليكاسي ناڠ تاركانال دي كالومڤوك ڠيني ياتو ݢووݢلى تارجاماه, ناڠ كاوا ديڤاكاي ݢاسان مانارجاماهاكان لوريڠ ايمباه مائوندوه داتا باهاسا ناڠ ديكاهانداكي.",science/technology,sports
"ڠيتو بيسي ستروكتور موليكول نڠ ساما, انتاه ڠيتو ݢاس, چإيران, اتاوا باندا كاراس.",science/technology,sports
"ڤڠݢوناأن ڤركم ڤيديو مانونتون كيت كا ڤنموان٢ ڤىنتيڠ دلم ماأرتياكن ىكسڤرىسي-ميكرو, ڤݢركن موها ناڠ سمڤاي باميلي٢ داتيك.",science/technology,sports
مانوسيا تالاه ماولاه وان ماماكاي لينسا ڬاسان ڤاڠڬانالان سلاواس باريبو-ريبو تاهون.,science/technology,sports
تتفي کدا ڠتو سوراڠن هجا، إکسفىريمىنتسي، وان إکسفىريمىن إيله تىس نڠ دي فکى ݢسن مهيلڠکن سبوتيڠ اتوا لبيه هيفوتىسي نڠ موڠکن، مڠجوواکن فرتڽأن، وان مىڠݢوي فىڠمتن وان جوا منونتون فنليتين إلميه.,science/technology,science/technology
مکڽ، بان کايو دي ݢنتي لوان بان واسي. دي تهون ١٧٦٧، رىل واسي ڤمولأن دي کنلکن.,science/technology,science/technology
"بيار كابانياكان كارتو باݢوس ݢاسان ماناليڤون كامانا-مانا, ادا ساڤاليه لايانان ناڠ كاوا ماناليڤون كا ناݢارا ناڠ دي تانتواكان.",science/technology,sports
كابانياكان تارؤڤوڠ ڤاناليتيان موديرين ڠيتو ڤاسيليتاس ݢانال دي داىراه تارڤانچيل لاوان كا`ادائن اتموسڤير ناڠ ماڠونتوڠكان.,science/technology,sports
جاروم واسي تأڤوڠ دي اتس بڽو سابب تاكنان ڤرموكأن.,science/technology,sports
بنتوك ٣٥مم سابوجورڽ، ڤين ممبيڠوڠاكن، ليبرڽ ٣٦مم وان تيڠڬيڽ ٢٤مم.,science/technology,sports
"سيل-سيل ڠيتو هال مانداسار بانار وان ڤنتيڠ ݢاسان مامڤالاجاري كاهيدوڤان, باهكان, بوهانۑا ڠيتو رانچاك ديݢالاري ساباݢاي ""باهان ڤاۑوسون كاهيدوڤان"".",science/technology,sports
فڽدياڤفن فرأرڠن ( جريڠن إنترنىت فرأرڠن) ڠتو چرا نڠ بإك ݢسن مليهة کدواڽ سينسور فوليتيك وان فمݢتن إف دݢڠ.,science/technology,sports
ستاسيون منجاڬ كالاكوانڽ، ساكليڤون كاكوراڠن ڬيروسكوڤ بدهاولو دالم ميسي ستاسيون لوار اڠكاسا، سمڤأي تونتوڠ ڤرجالنن لوار اڠكاسا.,science/technology,sports
"اوراڠ-اوراڠ وان جانيس ڤاميكيران ڠيني بايسي ڤاميكيران نڠ لوݢيس, نڠ تاڠݢام مايڠات ڤولا, ماماچاهاكان ماساله وان ماڠݢاوي تىس المياه.",science/technology,science/technology
اوچيلوت كتوجو ماكن بيناتڠ هالوس. ايڽا چاڬر مانڠكڤ واريك، اولر، بيناتڠ ڤڠارات، وان بوروڠ كالو ايڽا كاوا. هندك سبراتأن بيناتڠ نڠ اوچيلوت بورو ڠيتو جاوه لابيه هالوس دريڤد ديريڽ.,science/technology,sports
ببرف کوداکن فيلم جينس فورمة ــ سداڠ ممکى فورمة ٦ کلي ٦ چم، اتوا نڠ فسڽ نيݢتيف ٥٦ کلي ٥٦ مم.,science/technology,entertainment
ويستوان دي سرنکن بنر ݢسن مڽداري رىسيکو چواچا بروك نڠ مڽببکن ويليه بوهنث کرن چواچڽ بيسا ممفڠروهي رنچنافرجلنن.,travel,science/technology
"بيس – بيس تاسابوت ماتان ستاسيون بيس (مالينتاسي سونݢاي) سڤانجاݞ هاري, ماسكيڤون ساباݢيان ݢانال, تاروتاما نݞ مانوجو كا اراه تيمور وان جاكار/ بومتهاݞ تولاكان انتارا ٠٦:٣٠ وان ٠٧:٣٠.",travel,sports
بهنث ممبري ستبلتس نڠ لبيه ݢنل ݢسن فڠندرا تفيث جوا حڠکة بإس فرحتيان ون کسلمتن کرن فتنسي لون بتيس سورڠ فڠندرا ݢسن کدا تفجل د يدلمث.,travel,science/technology
"كابانياكان باماچام-ماچام كاڤال ڤاسيار بالتيچ ماناواراكان سيڠݢاه بالاواس دي س ت. ڤىتتىرسبورݢ, روسيا.",travel,sports
سران نڠ إتو مڠسومسيکن بهوا توريس کدا مڽونتن، مسوك کدا بىإجن، امفتن لوان فسر الىݢل، ممينت ــ منت، اتوا ممنفأتکن اورڠ لىن سݢن مڽمنکن إث سورڠن.,travel,science/technology
ادا بڽك هل نڠ هروس فيان تيمبڠ ــ تيمبڠ سبلم وان رهتن فيان تولك کا سوات تمفت.,travel,health
"ڤاس سياڠ مامباراڠات, بوهان ڤاڠونجوڠ كاوا ماليهات فاتامورݢانا ناڠ مامبارياكان هايالان بانيو (اتاوا هال لائينيا).",travel,travel
کلوارݢا نڠ ممبوا انك جراڠ کليهتان، تفي ادا جوا اسرما نڠ مإجينکن ببهنڽ نڠ لوان انك تدي دي کمر فريبدي.,travel,science/technology
"چونتوهنيا مائىلاڠي كاستيل دي لويرى فاللىي, لامباه رينى اتاوا مانايكي كاڤال ڤاسيار كا كوتا-كوتا ناڠ ماناريك دي دانوبى اتاوا باجوكوڠان ساڤانجاڠ هانديل اىريى.",travel,sports
سبىإکث ممکىي اݢين نڠ رنچك منريما فسنن ميريف لوان نڠ فيان حندکي.,travel,science/technology
چهوچسرفيڠ ديدريکن فدا جنواري ٢٠٠٤ إمبه فروݢرمىر کومفوتر چسى فنتون تردافت لوان فنربڠن نڠ موره کا إسلنديا تفي سدين کدا بإسيان واده ݢسن بلم.,travel,sports
فيسا ݢاسان ڤىلاجار بياسانيا وان تاتا چارا ما`اجوكاننيا ماتان توريس بياسا اتاوا فيسا بيسنيس.,travel,sports
ساتياڤ ناڬارا بايسيان أونداڠ-ونداڠ أونيك جووا نڠ ماواجيبكان باراڠ دارورات أڤا هاجا نڠ هاروس أدا دي دالام موبيل.,travel,sports
ولوفن سديکت ــ بڽکث اݢين مؤ هجا منريما فمسنن روتين، بڽك اݢين مڠکوسسکن دير کا جنيس فرجلننث، برف اڠݢرنث، اتوا تجوان ترتنتو.,travel,health
بهن فنجلنن کوا بدافت هما هىوان نڠ کدا دي فينندوي دي واده اسلڽ.,travel,science/technology
"كا اوتارا جووا مايلاڠي كوبوران يونيا كيتا فاتيما ناڠ ميݢاه (كوويل), سابوتيڠ واداه ناڠ ديكانال سالوروه دونيا, ماريا منامڤاياكان ديري.",travel,sports
