text,actual_category,predicted_category
بتضيف الطفرة تباين جيني جديد، وبيشيلها الاختيار من مجموعة التباين الواضح.,science/technology,science/technology
بتشتغل القنبلة الانشطارية على مبدأ بيتطلب طاقة لتكوين نواة فيها كتير من البروتونات والنيوترونات.,science/technology,science/technology
بتتكوّن النواة من جسيمين - نيوترونات وبروتونات.,science/technology,science/technology
الأمر اللي سمح لعدسات الزووم بإنتاج صور بجودة بتتفوق على الصور اللي حققتها العدسات يلي إلها بعد ثابت.,science/technology,science/technology
وبتتفوق على بروكسيات الويب لعدة أسباب: إنها بتعيد توجيه كل حركات السير على الإنترنت مش بس http.,science/technology,sports
التصميم التفاعلي بحاجة لإعادة تقييم افتراضاتك بخصوص الإنتاج الإعلامي وتعلم التفكير بطرق غير خطية.,science/technology,entertainment
صارت هيدي الممارسة منتشرة، إلا إنه الحديد تسبب بتآكل زيادة على الدواليب الخشب للعربات.,science/technology,health
بتتكون المجموعات من واحد لتلات ذكور بالغين، بالإضافة لتلاتين أنثى وشبل تقريباً.,science/technology,health
على الرغم من أن للذكاء الاصطناعي دلالة قوية على الخيال العلمي، فإن الذكاء الاصطناعي بيشكل فرع مهم كتير من علوم الكمبيوتر، وبيتعامل مع السلوك والتعلم والتكيف الذكي بالآلة.,science/technology,science/technology
نسبة جوانب هيدا الشكل (مقسمة على تنعش للحصول على أبسط نسبة عدد كامل) هي 3:2.,science/technology,health
التلفون يلّي بيشتغل عبر الأقمار الصناعية بشكل عام ما يعتبر بديل عن التلفون المحمول، لأن لازم أن تكون بالهوا الطلق مع وجود خط رؤية واضح للقمر الصناعي لإجراء مكالمة هاتفية.,science/technology,health
على الرغم من أن العربات كانت مصنوعة بس من ألواح خشبية متوازية، إلا أنها سمحت للخيول بجرّها لتتوصل لسرعة أكبر وتسحب حمل أكبر من الطرق الأكتر وعورة بشوي باليوم.,science/technology,science/technology
عرف الناس عن العناصر الكيميائية الأساسية متل الدهب والفضة والنحاس من العصور القديمة، لإنو ممكن اكتشافها كلها بالطبيعة بشكلها الأصلي وهي بسيطة نسبيًا لاستخراجها باستعمال الأدوات البدائية.,science/technology,science/technology
وقدر الدولاب يغير العالم بطريقة مش معقولة. وأهم شي قدمه الدولاب إلنا هو توفير وسيلة نقل أسهل وأسرع.,science/technology,science/technology
