text,actual_category,predicted_category,confidence
"Mutasjonar legg til ny genetisk variasjon, og seleksjon fjernar den frå forrådet av uttrykt variasjon.",science/technology,science/technology,0.4651525616645813
Atombomba fungerer etter prinsippet om at det krev energi å sette saman ein kjerne med mange proton og nøytron.,science/technology,science/technology,0.6970847249031067
Kjernen består av to partiklar – nøytron og proton.,science/technology,science/technology,0.7534072399139404
Dette har gjort det mogleg for zoomobjektiv å produsere bilete av ein kvalitet som kan samanliknast med dei tatt av eit objektiv med fast brennvidde.,science/technology,travel,0.435773104429245
"Det er fleire grunnar til at dei er betre enn webproxyar: Dei dirigerer om all Internett-trafikk, ikkje berre http.",science/technology,politics,0.4360152781009674
Interaktive design krev at du revurderer dine fordomar om medieproduksjon og lærer å tenkje på ikkje-tradisjonelle vis.,science/technology,entertainment,0.4115743041038513
"Dette blei dermed vanleg, men jernet førte til større slitasje på trehjula på vognene.",science/technology,travel,0.36856475472450256
"Flokkar er forma av ein til tre vaksne hannløver, saman med so mange som tretti løvinner og ungane deira.",science/technology,geography,0.4799548089504242
"Sjølv om «science fiction» gir kraftige assosiasjonar til kunstig intelligens (KI), utgjer KI ein svært viktig del av datavitskapen når det gjeld å hanskast med verkemåte, læring og intelligent tilpassing i ei maskin.",science/technology,science/technology,0.74257892370224
Sideforholdet av dette formatet (delt på tolv for å oppnå det enklaste fullstendige forholdet) er difor 3:2.,science/technology,travel,0.31395384669303894
"Ein satellittelefon er vanlegvis ikkje ei god erstatning for ein mobiltelefon, ettersom du må vere utandørs og ha fri sikt til satellitten for å kunne ringe.",science/technology,science/technology,0.3592306077480316
"Sjølv om desse skinnene berre bestod av parallelle treplankar, gjorde dei det mogleg for hestane som trekte vognene, å oppnå høgare fart og trekke tyngre laster enn på dei noko grovare vegane som var på den tida.",science/technology,geography,0.5495309233665466
"Folk har kjent til grunnleggande kjemiske element som gull, sølv og kopar frå antikken, ettersom alle desse finst i naturleg form og er relativt enkle å utvinne med primitive verktøy.",science/technology,geography,0.6497988104820251
Hjulet har endra verda på utrulege vis. Det største hjulet har gjort for oss er å gje oss mykje enklare og raskare moglegheiter for transport.,science/technology,travel,0.6350491642951965
"Dette er laga for å sikre at biletet dekkjer heile skjermen, og blir kalla for «overscan».",science/technology,travel,0.343659907579422
Tyske ubåtar vart kalla U-båtar. Tyskarane var svært gode til å navigere og operere ubåtane sine.,science/technology,travel,0.7448465824127197
"Sjølv om den fysiske tilstanden kan endre seg, er den kjemiske tilstanden framleis den same.",science/technology,geography,0.45834118127822876
"Overflatespenning hender som følgje av at vatnmolekyl på overflata av vatnet trekkast mot kvarandre, meir enn dei gjer mot luftmolekyl over dei.",science/technology,geography,0.5323324203491211
