text,actual_category,predicted_category,generated_text
مُتِيِشُونْ يِ نٗمْ غَدِي-غَدِي جِنْ يِ غَدِي سٗرَيْنْ كُرُ كَرْتٗ أَوْ سِيرِكْشُونْ يِ شَ دَوْ جِنْنَ بَيَنْتٗنَ يِنْ سُتُلُيِنْ,science/technology,N/A,"""مُتِيِشُونْ يِ نٗمْ غَدِي-غَدِي جِنْ يِ غَدِي سٗرَيْنْ كُرُ كَرْتٗ أَوْ سِيرِكْشُونْ يِ شَ دَوْ جِنْنَ بَيَنْتٗنَ يِنْ سُتُلُيِنْ"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""the human brain is made of the same kind"
بوم يادي اي يداي كوسوجم فروتن اي تيترون هوهى.,science/technology,N/A,"""بوم يادي اي يداي كوسوجم فروتن اي تيترون هوهى."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism! The city has a rich cultural heritage,"
Nucleusا ندر يككت . Neutrons - protons,science/technology,N/A,"""Nucleusا ندر يككت . Neutrons - protons"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""physics"". Why are we in this category?"
أدٗيَ سٗكٗ لۧيسْسَ زُمْبۧي فُوتُوا نٗمْ نغَلَوْنزَا جِلِ لۧنسْسَ فِكسْدْ فُوكَالْ لۧينتْ رَتَلْتٗيْنْمَا سُتُلُيْنْ,science/technology,N/A,"""أدٗيَ سٗكٗ لۧيسْسَ زُمْبۧي فُوتُوا نٗمْ نغَلَوْنزَا جِلِ لۧنسْسَ فِكسْدْ فُوكَالْ لۧينتْ رَتَلْتٗيْنْمَا سُتُلُيْنْ"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: the general public! Who doesn't like science"
دوؤ دنيا دبتلل بي ضا دنووا دنورو. دوؤوا سمارو كندورو,science/technology,N/A,"""دوؤ دنيا دبتلل بي ضا دنووا دنورو. دوؤوا سمارو كندورو"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. travel. politics. sports."
فَسَلْ كَوُلِتٗغٗيِدٗبِ مٗرَدٗزٗنَ نيِيِ تُوُ-تُوُ كُنْدُوتٗدٗ كٗلَ تَفَكْكَرْنٗمْ لَمَرْ كَوُلِتٗغٗيِدٗبِنْ كُرَ نِيي دِوَلْ سَكْ مِنْ غٗنيِ دٗمِنْ كٗلِوْدٗ وَاجِبْ,science/technology,N/A,"""فَسَلْ كَوُلِتٗغٗيِدٗبِ مٗرَدٗزٗنَ نيِيِ تُوُ-تُوُ كُنْدُوتٗدٗ كٗلَ تَفَكْكَرْنٗمْ لَمَرْ كَوُلِتٗغٗيِدٗبِنْ كُرَ نِيي دِوَلْ سَكْ مِنْ غٗنيِ دٗمِنْ كٗلِوْدٗ وَاجِبْ"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, and travel. What do you"
"عا ض رزيىكرارو ولجن, عمما كورو اضى نمنغلؤو كضا سوضن",science/technology,N/A,"""عا ض رزيىكرارو ولجن, عمما كورو اضى نمنغلؤو كضا سوضن"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""travel and science/technology""
 ."
رْو كُرَنْزَ دٗ سَنَ يَسْكٗ رْو يَكْكَتَ، كْونْغَنْزَ كُرَ- كُرَ يْ دُوْو سُرْونْزَنْ كَمُوَ نْغُدُوَ سْو كُوُرُ دُلِنْزَ سٗنَنَ سْوا نْبْيْجِيْ,science/technology,N/A,"""رْو كُرَنْزَ دٗ سَنَ يَسْكٗ رْو يَكْكَتَ، كْونْغَنْزَ كُرَ- كُرَ يْ دُوْو سُرْونْزَنْ كَمُوَ نْغُدُوَ سْو كُوُرُ دُلِنْزَ سٗنَنَ سْوا نْبْيْجِيْ"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science.
 In the first two lines of the"
شي AI دي كتتو نذوندبيي الاك دنووا كتن ذان مبيج يايي اما، AI دي ناشا لا نذندو كمفوتبي دنيي فيد، نشا انجنني هللايي كلوويي هانغل كيجيي كستتيغا ييت ليذيين.,science/technology,N/A,"""شي AI دي كتتو نذوندبيي الاك دنووا كتن ذان مبيج يايي اما، AI دي ناشا لا نذندو كمفوتبي دنيي فيد، نشا انجنني هللايي كلوويي هانغل كيجيي كستتيغا ييت ليذيين."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
أَسْبِيكْتْ رِيشُو جِلِ أَدٗيِدٗ (مِيَوْنْ إِنْدِنْ لَنْ يَنغْنٗمِنْ لَمْبَ كَامِلْ فَنْدُورُو) شِمَ 3:2,science/technology,science/technology,"""أَسْبِيكْتْ رِيشُو جِلِ أَدٗيِدٗ (مِيَوْنْ إِنْدِنْ لَنْ يَنغْنٗمِنْ لَمْبَ كَامِلْ فَنْدُورُو) شِمَ 3:2"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. I found this sentence in a"
