text,actual_category,predicted_category,confidence
"'Mutation' i save mekim nupela 'genetic variation' i kamap, na 'selection' i save rausim em long 'pool' bilong 'expressed variation'.",science/technology,science/technology,0.6944515705108643
'Fission bomb' em i save wok bihainim lo we i save kisim eneji na kamapim wanpela 'nucleus' wantaim planti 'protons' na 'neutrons'.,science/technology,science/technology,0.9493497014045715
Ol 'nucleus' i gat tupela 'particle'- 'neutrons' na 'protons'.,science/technology,science/technology,0.988987147808075
Dispela i mekim ol 'zoom lenses' long kamapim ol piksa we i gat gutpela kwaliti we i wankain olsem piksa we ol i kisim wantaim ol 'lens' we i gat 'fixed focal length'.,science/technology,travel,0.6368889212608337
"Ol i antap moa long ol 'web proxies' bikos long sampela as. Ol i ken senisim 'route' bilong olgeta 'internet traffic', i no http tasol.",science/technology,science/technology,0.5233383774757385
Ol 'interactive design' i nidim yu long skelim bek gen ol tingting bilong yu long 'media production' na lainim long tingting long 'non-linear' we.,science/technology,science/technology,0.46446964144706726
"Dispela pasin em planti lain i save mekim, tasol em i kamapim 'wear' long plang wil bilong ol 'wagon'.",science/technology,travel,0.9555438756942749
"Ol 'pride' i save i gat wanpela i go long mak bilong tripela man, wantaim kain olsem tetipela meri na pikinini.",science/technology,travel,0.7292386293411255
"Maski AI em i mekim ol lain i tingim 'science fiction', AI em i kamapim wanpela impoten eria insait long 'computer science', em i save mekim wok long sait bilong pasin, lainim samting, mekim senis insait long wanpela masin.",science/technology,science/technology,0.6618517637252808
'Aspect ratio' bilong dispela fomet (format) (ol i divaidim (divide) em wantaim twelv long kisim wanpela liklik 'whole-number ratio') na ol i tok dispela 'ratio' em i 3:2.,science/technology,science/technology,0.452289342880249
"Wanpela 'satellite phone' em i no inap long kisim ples bilong wanpela mobail fon, bikos yu bai nid long sanap autsait na yu mas lukim olsem 'satellite' i stap ples klia na yu ken ring.",science/technology,travel,0.5154201984405518
"Maski ol 'wagonways' em ol plang we i stap sait sait long rot, ol i mekim ol hos we i pulim ol long spit moa na i pulim bikpela kago long ol rot we i no raf (rough) moa long mak bilong ol rot we i save stap long dispela de.",science/technology,travel,0.9829688668251038
"Ol manmeri i bin save long ol bikpela kemikel elemen (chemical element) kain olsem gol, silva, na kopa (copper) long bipo taim, bikos ol i bin painim ol insait long envairomen long 'native form' na em i isi long painim ol wantaim ol tul (tool) bilong bipo.",science/technology,travel,0.5266588926315308
Dispela wil (wheel) i senisim graun long kainkain we. Bikpela samting tru we wil i mekim long yumi em i givim yumi isipela 'transportation' we i save muv hariap moa.,science/technology,travel,0.9715129137039185
Dispela ol i wokim bai piksa i ken karamapim olgeta hap bilong skrin (screen). Dispela em ol i save kolim 'overscan'.,science/technology,travel,0.6514856815338135
Ol 'submarine' bilong German em ol i kolim ol U-Boats. Ol German i save gut tru long mekim 'navigation' na 'operation' long ol 'submarine' bilong ol.,science/technology,travel,0.7323996424674988
"Maski 'physical state' bilong em i ken senis, 'chemical state' i stap wankain yet.",science/technology,health,0.7805351614952087
'Surface tension' i save kamap taim ol 'water molecule' long antap bilong wara i 'attract' long ol yet moa long ol i 'attract' i go long ol 'air molecules' i stap antap long ol.,science/technology,science/technology,0.81361985206604
Wanpela bilong ol problem we i save kamap taim ol i traim long senisim wanpela vidio i go long DVD fomet (format) em 'overscan'.,science/technology,entertainment,0.972748339176178
"Bikpela moa, ol i tok olsem yumi i ken painimaut sapos wanpela man o meri i giaman taim yumi painimaut mining bilong 'micro-expression' bilong em long stretpela we.",science/technology,sports,0.4094063639640808
Gol em ol i ken mekim i go kama kainkain seip (shape). Na ol i ken rolim em na kamapim ol liklik liklik seip (shape).,science/technology,science/technology,0.709892749786377
"Nau ol i save yusim dispela AI sistem insait long ol eria bilong 'economics', 'medecine', 'engineering' na 'military', na ol i bin yusim em long bildim sampela komputa bilong haus na 'video game software applications'.",science/technology,science/technology,0.7330880165100098
