text,actual_category,predicted_category,confidence
"Mutaceja pīvīnoj jaunu genetiskū variaceju, i atlase tū nūjam nu izteiktūs variaceju kūpys.",science/technology,science/technology,0.8314701318740845
"Kūdūlīrūči dorbojās piec pryncypa, ka kūdūla salikšonai ar daudzim protonim i neitronim ir napīcīšama energeja.",science/technology,science/technology,0.8642562031745911
Kūduls sastuov nu divom daleņom - neitronim i protonim.,science/technology,science/technology,0.8736945390701294
"Tys ir ļuovs tuoluma mainis objektivim radeit attālus, kuru kvalitate ir saleidzynoma ar objektivim ar fiksātū fokusa attuolumu.",science/technology,science/technology,0.6842708587646484
"Tī ir puoruoki par škārsteikla starpnīkserverim vairuoku īmaslu deļ: tī nūvierzej vysu interneta satiksmi, na tikai http.",science/technology,science/technology,0.8229919672012329
Interaktivam dizainam ir napīcīšams atkuortuoti nūviertēt sovus pījāmumus par medeju produciešonu i vuiceitīs dūmuot nalinearūs veidūs.,science/technology,science/technology,0.704932451248169
"Tei kliva par īrostu praksi, tok dzeļzs radēja leluoku vagonu kūka riteņu nūdylumu.",science/technology,science/technology,0.5319863557815552
"Borus veidoj vīns leidz treis radnīceigi pīauguši tieveni, kai ari leidz pat treisdesmit muoteitem ar mozulim.",science/technology,science/technology,0.617978572845459
"Koč ari muoksleigajam intelektam ir spieceiga zynuotniskuos fantastikys konotaceja, tys veidoj cīši svareigu datorzynuotņu nūzari, kas nūsadorboj ar uzvedeibu, vuiceišonūs i vīdū adaptaceju mehanismūs.",science/technology,science/technology,0.7795129418373108
"Deļtam ituo formata molu attīceiba (dolūt ar divpadsmit, kab īgiut vīnkuoršuokū vasalūs skaitļu attīceibu) ir 3:2.",science/technology,science/technology,0.7744612693786621
"Satelittelefons parosti naaizstuoj mobilū telefonu, deļtam ka telefona zvona veikšonai jums juoatsarūn uorpus telpom i juobyun ar skaidru satelita radzameibu.",science/technology,science/technology,0.6776617169380188
"Koč ari vagonu celi sastuovēja tikai nu paralelym kūka dielim, tī ļuove zyrgim, kas tūs vylka sasnēgt leluoku uotrumu i viļkt leluokys kravys, nakai iz daudz naleidzynuokim celim.",science/technology,science/technology,0.7441501617431641
"Cylvāki jau senatnī ir zynuojuši par taidim kimiskim elementim kai zalts, sudobrs i varš, tai kai tūs vysus var atkluot dobā dabiskā veidā i tūs ir saleidzynūši vinkuorši īgiut ar primitivim instrumentim.",science/technology,science/technology,0.848227858543396
"Skrytuļs ir mainejs pasauli natycamūs veidūs. Leluokais, kū skrytuļs myusu lobā ir izdarejs, ir daudz vīnkuoršuoka i uotruoka transportiešona.",science/technology,science/technology,0.7039436101913452
"Tys teik dareits, kab nūdrūsynuotu, ka attāls nūsadz vysu ekranu. Tū sauc par puorskeniešonu.",science/technology,science/technology,0.6522379517555237
Vuocu zamiudinis sauce par U kugim. Vuocīši cīši labi spēja navigēt i vadeit sovys zamiudinis.,science/technology,science/technology,0.6201810240745544
"Koč ari tuo fiziskais stuovūklis var mainētīs, tuo kimiskais sastuovs palīk taids pats.",science/technology,science/technology,0.810153603553772
"Viersmys spraigums rūnās deļtam, ka iudiņa molekulys iudiņa vierspusē teik pīsaisteitys vīna ūtrai vairuok nakai viers tūs asūšajom gaisa molekulom.",science/technology,science/technology,0.8935825228691101
Vīna nu vysbīžuokūs problemu video puorveiduošonā DVD formatā ir puorskeniešona.,science/technology,science/technology,0.6447209119796753
"It sevišķi teik apgolvuots, ka, pareizi interpretejūt mikroizteiksmis, var nūsaceit, voi persona maloj.",science/technology,science/technology,0.7493657469749451
Zaltu var apstruoduot vysaiduos formuos. Tū var sarullēt mozuos formuos.,science/technology,science/technology,0.8220507502555847
"Muoksleiguo intelekta sistemys niu ir bīži izmontuotys ekonomikys, medicinys, inženerzynuotņu i militarajā jūmā, kai ari tuos ir ībyuvētys dažaidūs sātys datorūs i video spēļu lītojumprogramuos.",science/technology,science/technology,0.8685745596885681
"Tū ražoj vēļ šudiņ, tok svareiguok ir tys, ka molu attīceiba ir montuota digitalūs kameru attālu sensora formatūs.",science/technology,science/technology,0.8182205557823181
"Stypri ļaunpruoteigi izmontuotais i bīži apsmītais trešdaļu nūsacejums ir vīnkuoršs nūruodejums, kas roda dinamiskumu, vīnlaikus saglobojūt attālu kuorteibu.",science/technology,science/technology,0.7347549200057983
"Tys na viņ apstyprynoj, ka dažim dinozaurim beja spolvys, kas jau ir ploši izplateita teoreja, tok snādz informaceju, kuru fosilejis parosti navar, pīmāram, kruosu i treisdimensionalu izkuortuojumu.",science/technology,science/technology,0.7947597503662109
"Kai Jo gravitaceja mani pīvylktu? Ka jius stuovātu iz Jo viersys, jius svārtu mozuok nakai iz Zemis.",science/technology,science/technology,0.7353811264038086
"NextGen ir sistema, kas, piec FAA dūmu, ļautu lidmašynom liduot eisuokūs maršrutūs i kotru godu ītaupeit miļjonim galonu degvīlys i samazynuot ūglekļa emisejis.",science/technology,science/technology,0.8306368589401245
Neirobiologiskī dati snādz fiziskus pīruodejumus teoretiskuos pīejis izzinis izpietej. Deļ tam tys sašaurynoj izpietis jūmu i padora tū drupeit precizuoku.,science/technology,science/technology,0.9003146290779114
"Sovys divu stuņžu garuos runys laikā jis paziņuoja, ka ""šudiņ Apple nu jauna izgudruos telefonu, šudiņ mes veiduosim viesturi"".",science/technology,science/technology,0.7187972068786621
