text,actual_category,predicted_category
Mutaties voge nui genetisch variatie touw en selectie verwijdert deze oet de pool vaan tot expressie gebrachte variatie.,science/technology,health
De splietbom wèrk op ‘t principe dat ‘t energie kos um ‘n kern met väöl protone en neutrone te make.,science/technology,health
De kern besteit oet twei deilkes: neutrone en protone.,science/technology,health
heidoor kóste zoomlenze beelde producere vaan ‘n kwaliteit die vergeliekbaar is mèt die vaan lenze mèt ‘n vas brandpuntsaofstand.,science/technology,health
Ze zien beter es proxyservers vaanwege mierder grun: Ze leie all ‘t internetverkier um en neet zjus http.,science/technology,health
‘t Interactief oontwerp vereis dat ger uuch aonnames euver mediaproductie obbenuits beoordeilt en op neet-lineaire menere liert dinke.,science/technology,health
"Dit woort de geweente, mer ‘t iezer zörgde veur väöl mier slietaasj op de houte raajer vaan de wagele.",science/technology,health
"Tróppe bestoon oet ein tot drei verwante volwasse mennekes, same mèt mer leefs dertig vruilui en welpe.",science/technology,health
"Allewel KI e sterk geveul vaan science fiction opreup, is ‘t e belaankrek deil vaan de computerwetensjappe. ‘t Geit euver gedrag, liere en intelligente aonpassinge in e masjien.",science/technology,science/technology
De aspectverhajding vaan dit formaat (deile door twelf um de einvoudigste verhajding vaan gehiele getalle te verkriege) zou daorum 3:2 zien.,science/technology,health
"‘ne Satelliettèllefoon is normaal gesproke geine vervenging veur ‘ne gsm, want g’r moot boete zien mèt direk ziech op de satelliet um te kinne belle.",science/technology,health
"Allewijl dees weeg slechs oet parallel plaanke hout bestoont kòste peerd daomèt wel zwoerder ladinge, sneller trèkke es op de graof weeg vaan deen tied.",science/technology,health
"lui weite al sinds de aajheid vaan ‘t bestaon vaan sumpele chemische eleminte zoe es, goud, zèlver en koper, want dees kinne ontdèk weure in de nature in hun puur vörm en zien relatief gemekelek te ontrèkke met primitief gerei.",science/technology,health
"‘t Raad heet de eerd op oongeluifeleke menere verandert. ‘t Groetste dat t raad veur us gedoon heet, is us väöl gemekeleker en sneller transport geve.",science/technology,health
Dit wordt gedaan om ervoor te zorgen dat het beeld het hele scherm beslaat. Dat wordt overscan genoemd.,science/technology,health
Duitse oonderziejers woorte U-boten geneump. De Duitsers waore erg good in ‘t navigere en bedeene vaan hun oonderziejers.,science/technology,health
"Allewel kin de fisieke touwstand veraandere, d’n chemische samestèlling blijf geliek.",science/technology,health
Oppervlakspanning trejt op umdat de watermolecule aon ‘t oppervlak vaan ‘t water sterker door ein weure aongetrokke daan door de lochmolecule daobove.,science/technology,health
Eìn van de meist veurkòmende probleìme bei t euverzètte van ne film noà DVD is de euverscan.,science/technology,entertainment
In ’t bezunder weurt beweer dat me kin detectere of ‘n persoen leeg door micro-oetdrukkinge correk te interpretere.,science/technology,health
Goud kin in allerlei vörme weure verwèrk. ‘t Kin in kleine vörme weure gerold.,science/technology,health
