text,actual_category,predicted_category,generated_text
جنسي تبديلي نئي جينياتي تبديلين کي شامل ڪري ٿي، ۽ چونڊ هن کي ظاهر ٿيل تبديلي جي پول کان هٽائي ٿي.,science/technology,sports,"""جنسي تبديلي نئي جينياتي تبديلين کي شامل ڪري ٿي، ۽ چونڊ هن کي ظاهر ٿيل تبديلي جي پول کان هٽائي ٿي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and sports.
"
فيزن بم اصول تي ڪم ڪندو آهي جيڪو ڪيترن ئي پروٽان ۽ نيوٽران سان هڪ نيوڪليس جوڙڻ ۾ توانائي وٺي ٿو.,science/technology,sports,"""فيزن بم اصول تي ڪم ڪندو آهي جيڪو ڪيترن ئي پروٽان ۽ نيوٽران سان هڪ نيوڪليس جوڙڻ ۾ توانائي وٺي ٿو."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and sports.
"
نيوڪليس ٻن ذرن تي مشتمل آهي - نيوٽران ۽ پروٽان.,science/technology,N/A,"""نيوڪليس ٻن ذرن تي مشتمل آهي - نيوٽران ۽ پروٽان."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
اهو معيار واري تصوير ٺاهڻ لاءِ زوم لينسز کي اجازت ڏيئي چڪو آهي جيڪو مقرر نظر مفاصلي سان لينسز جي ذريعي ڪڍيل تصوير سان ڀيٽ لائق هجي.,science/technology,N/A,"""اهو معيار واري تصوير ٺاهڻ لاءِ زوم لينسز کي اجازت ڏيئي چڪو آهي جيڪو مقرر نظر مفاصلي سان لينسز جي ذريعي ڪڍيل تصوير سان ڀيٽ لائق هجي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
اهي ڪيترن ئي سبب جي ڪري ويب پراڪسيز کان مٿانهون آهن: اهي نہ صرف http پر سموري انٽرنيٽ ٽرئفڪ کي ري-روٽ ڪن ٿا.,science/technology,politics,"""اهي ڪيترن ئي سبب جي ڪري ويب پراڪسيز کان مٿانهون آهن: اهي نہ صرف http پر سموري انٽرنيٽ ٽرئفڪ کي ري-روٽ ڪن ٿا."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and politics.
"
متعامل ڊزائن گهري ٿي ته توهان ميڊيا پروڊڪشن بابت پنهنجي مفروضن جو ٻيهر جائزو وٺو ۽ غير-لينيئر طريقن سان سوچڻ سکو.,science/technology,N/A,"""متعامل ڊزائن گهري ٿي ته توهان ميڊيا پروڊڪشن بابت پنهنجي مفروضن جو ٻيهر جائزو وٺو ۽ غير-لينيئر طريقن سان سوچڻ سکو."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
اهو عام رواج ٿي ويو، ته ويگن جي لڪڙي جي ڦيٿي تي وڌيڪ لوه هجڻ جي ڪري وڌيڪ لڪڙي لڳڻ لڳي.,science/technology,N/A,"""اهو عام رواج ٿي ويو، ته ويگن جي لڪڙي جي ڦيٿي تي وڌيڪ لوه هجڻ جي ڪري وڌيڪ لڪڙي لڳڻ لڳي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
پرائيدس هڪ کان ٽي لاڳاپيل نرن، ان سان گڏوگڏ ٽيهہ کان وڌيڪ مادين ۽ ننڍڙن ٻچن تي مشتمل هوندو آهي.,science/technology,N/A,"""پرائيدس هڪ کان ٽي لاڳاپيل نرن، ان سان گڏوگڏ ٽيهہ کان وڌيڪ مادين ۽ ننڍڙن ٻچن تي مشتمل هوندو آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
جيتوڻيڪ AI سائنس فڪشن جو مضبوط ڳانڍاپو آهي، AI ڪمپيوٽر سائنس جي هڪ تمام اهم شاخ ٺاهي ٿي، هڪ مشين ۾ رويا، سکيا ۽ سمجهه واري تبديليءَ کي سنڀالي ٿي.,science/technology,N/A,"""جيتوڻيڪ AI سائنس فڪشن جو مضبوط ڳانڍاپو آهي، AI ڪمپيوٽر سائنس جي هڪ تمام اهم شاخ ٺاهي ٿي، هڪ مشين ۾ رويا، سکيا ۽ سمجهه واري تبديليءَ کي سنڀالي ٿي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
هن فارميٽ جو ڏيک نسبت (سادي سڄي نمبر جي نسبت کي ڪڍڻ لاءِ ٻارهن سان ونڊ ڪريو) تنهن ڪري 3:2 چيو وڃي ٿو.,science/technology,travel,"""هن فارميٽ جو ڏيک نسبت (سادي سڄي نمبر جي نسبت کي ڪڍڻ لاءِ ٻارهن سان ونڊ ڪريو) تنهن ڪري 3:2 چيو وڃي ٿو."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, and/or travel.
"
هڪ سيٽلائيٽ فون عام طور تي موبائل فون جو متبادل ناهي، جيئن ته فون ڪال ڪرڻ لاءِ توهان کي سيٽلائٽ ڏانهن واضح ڏيک سان ٻاهر رهڻو پوندو.,science/technology,sports,"""هڪ سيٽلائيٽ فون عام طور تي موبائل فون جو متبادل ناهي، جيئن ته فون ڪال ڪرڻ لاءِ توهان کي سيٽلائٽ ڏانهن واضح ڏيک سان ٻاهر رهڻو پوندو."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and sports.
"
جيتوڻيڪ ويگن ويز صرف ڪاٺ جي متوازي تختن تي مشتمل هوندا آهن، انهن گهوڙن کي انهن جي ويجهو اچڻ جي اجازت ڏني هئي ته انهن کي تيز رفتار اپنائڻ گهرجي ۽ ڏينهن جي اڃان وڌيڪ خراب روڊن جي ڀيٽ ۾ وڏو لوڊ ڇڪڻو آهي.,science/technology,N/A,"""جيتوڻيڪ ويگن ويز صرف ڪاٺ جي متوازي تختن تي مشتمل هوندا آهن، انهن گهوڙن کي انهن جي ويجهو اچڻ جي اجازت ڏني هئي ته انهن کي تيز رفتار اپنائڻ گهرجي ۽ ڏينهن جي اڃان وڌيڪ خراب روڊن جي ڀيٽ ۾ وڏو لوڊ ڇڪڻو آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, culture, and tourism.
"
ماڻهو پراڻي زماني کان سون، چاندي، ۽ ٽامي جهڙن بنيادي ڪيميائي عنصرن جي بابت ڄاڻن ٿا، جيئن تہ اهي قدرت ۾ مقامي شڪل ۾ ڳولي سگهجي ٿي ۽ قديمي اوزارن سان منهنجي لاءِ نسبتاً آسان آهي.,science/technology,N/A,"""ماڻهو پراڻي زماني کان سون، چاندي، ۽ ٽامي جهڙن بنيادي ڪيميائي عنصرن جي بابت ڄاڻن ٿا، جيئن تہ اهي قدرت ۾ مقامي شڪل ۾ ڳولي سگهجي ٿي ۽ قديمي اوزارن سان منهنجي لاءِ نسبتاً آسان آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science, Technology, Travel, Politics, Sports"
ڦيٿي دنيا کي حيرت انگيز طريقي سان دنيا کي تبديل ڪري ڇڏيو آهي. سڀ کان وڏي شئي جيڪو ڦيٿي اسان لاءِ ڪئي اهو گهڻي آسان ۽ تيز ٽرانسپورٽيشن آهي.,science/technology,N/A,"""ڦيٿي دنيا کي حيرت انگيز طريقي سان دنيا کي تبديل ڪري ڇڏيو آهي. سڀ کان وڏي شئي جيڪو ڦيٿي اسان لاءِ ڪئي اهو گهڻي آسان ۽ تيز ٽرانسپورٽيشن آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
اهو يقيني بڻائڻ لاءِ ٺاهيو ويو آهي تہ تصوير سموري اسڪرين کي ڪور ڪري ٿي. جنهن کي اور اسڪرين چئبو آهي.,science/technology,entertainment,"""اهو يقيني بڻائڻ لاءِ ٺاهيو ويو آهي تہ تصوير سموري اسڪرين کي ڪور ڪري ٿي. جنهن کي اور اسڪرين چئبو آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, culture, and entertainment.
"
جرمن آبدوز کي يو-بوٽس چيو ويندو هو. جرمن پنهنجيون آبدوزون هلائڻ ۽ نيويگيٽ ڪرڻ ۾ تمام ڀَڙ هئا.,science/technology,N/A,"""جرمن آبدوز کي يو-بوٽس چيو ويندو هو. جرمن پنهنجيون آبدوزون هلائڻ ۽ نيويگيٽ ڪرڻ ۾ تمام ڀَڙ هئا."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
جيتوڻيڪ هن جي جسماني حالت بدلجي سگهي ٿي، انهي جي ڪيميائي حالت ساڳئي رهي ٿي.,science/technology,N/A,"""جيتوڻيڪ هن جي جسماني حالت بدلجي سگهي ٿي، انهي جي ڪيميائي حالت ساڳئي رهي ٿي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
سطح جي ڪشش ان لاءِ ٿئي ٿي تہ پاڻي جي سطح تي پاڻي جا ماليڪيول انهن جي مٿي هوا جي ماليڪيولن جي مقابلي ۾ هڪ ٻئي ڏانهن وڌيڪ ڪشش ڪندا آهن.,science/technology,sports,"""سطح جي ڪشش ان لاءِ ٿئي ٿي تہ پاڻي جي سطح تي پاڻي جا ماليڪيول انهن جي مٿي هوا جي ماليڪيولن جي مقابلي ۾ هڪ ٻئي ڏانهن وڌيڪ ڪشش ڪندا آهن."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and sports.
"
ڪنهن مووي کي DVD فارميٽ ۾ تبديل ڪرڻ جي ڪوشش ڪرڻ مهل سڀني کان وڌيڪ عام مسئلن مان هڪ اوور اسڪين آهي.,science/technology,N/A,"""ڪنهن مووي کي DVD فارميٽ ۾ تبديل ڪرڻ جي ڪوشش ڪرڻ مهل سڀني کان وڌيڪ عام مسئلن مان هڪ اوور اسڪين آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
خصوصي طور تي، اها دعويٰ ڪجي ٿي ته مائڪرو-اظهار جي صحيح تشريح ڪري اهو پتو لڳائي سگهجي ٿو ته ڪو ماڻهو ڪوڙ ڳالهائي رهيو آهي يا نه.,science/technology,N/A,"""خصوصي طور تي، اها دعويٰ ڪجي ٿي ته مائڪرو-اظهار جي صحيح تشريح ڪري اهو پتو لڳائي سگهجي ٿو ته ڪو ماڻهو ڪوڙ ڳالهائي رهيو آهي يا نه."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
سون سڀني قسمن جي شڪلن ۾ تبديل ڪري سگهجي ٿو. اهو ننڍڙي شڪلن ۾ رول ڪري سگهجي ٿو.,science/technology,sports,"""سون سڀني قسمن جي شڪلن ۾ تبديل ڪري سگهجي ٿو. اهو ننڍڙي شڪلن ۾ رول ڪري سگهجي ٿو."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, tourism, and sports.
"
AI سسٽم هاڻي گهڻو ڪري معاشيات، طب، انجنيئرنگ ۽ فوج جي فليڊ ۾ استعمال ٿيندو آهي، جيئن تہ اهو ڪيترن ئي گهريلو ڪمپيوٽر ۽ وڊيو گيم سافٽويئر اپلي ڪيشنس ۾ ٺاهيو ويو آهي.,science/technology,N/A,"""AI سسٽم هاڻي گهڻو ڪري معاشيات، طب، انجنيئرنگ ۽ فوج جي فليڊ ۾ استعمال ٿيندو آهي، جيئن تہ اهو ڪيترن ئي گهريلو ڪمپيوٽر ۽ وڊيو گيم سافٽويئر اپلي ڪيشنس ۾ ٺاهيو ويو آهي."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science/Technology, Travel, Politics, Sports"
